期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23133,1226005,德甲,10-21 02:30,多特蒙德,不来梅,1,0,1.28,6.33,8.76,https://www.okooo.com/soccer/match/1226005/history/
23133,1226333,德乙,10-21 00:30,汉诺威,马格德堡,2,1,2.12,3.72,3.00,https://www.okooo.com/soccer/match/1226333/history/
23133,1226336,德乙,10-21 00:30,艾禾斯堡,不伦瑞克,3,0,1.77,3.91,3.93,https://www.okooo.com/soccer/match/1226336/history/
23133,1225289,法甲,10-21 03:00,勒阿弗尔,朗斯,0,0,4.47,3.49,1.84,https://www.okooo.com/soccer/match/1225289/history/
23133,1224816,荷乙,10-21 02:00,阿尔青年队,奥斯,3,0,1.71,3.88,4.12,https://www.okooo.com/soccer/match/1224816/history/
23133,1224822,荷乙,10-21 02:00,马斯特里,坎布尔,1,1,3.30,3.82,1.92,https://www.okooo.com/soccer/match/1224822/history/
23133,1224814,荷乙,10-21 02:00,格拉夫夏普,格罗宁根,2,1,2.66,3.47,2.37,https://www.okooo.com/soccer/match/1224814/history/
23133,1224815,荷乙,10-21 02:00,埃因FC,海尔蒙特,1,2,2.35,3.29,2.84,https://www.okooo.com/soccer/match/1224815/history/
23133,1224821,荷乙,10-21 02:00,布雷达,特尔斯达,3,1,1.40,4.68,6.32,https://www.okooo.com/soccer/match/1224821/history/
23133,1224820,荷乙,10-21 02:00,登博思,芬洛,1,2,2.31,3.48,2.73,https://www.okooo.com/soccer/match/1224820/history/
23133,1224818,荷乙,10-21 02:00,多德勒支,阿贾青年队,4,0,1.67,4.46,3.89,https://www.okooo.com/soccer/match/1224818/history/
23133,1224817,荷乙,10-21 02:00,埃门,海牙,2,3,2.19,3.49,2.93,https://www.okooo.com/soccer/match/1224817/history/
