期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24053,1216783,英超,04-06 22:00,埃弗顿,伯恩利,1,0,1.73,3.84,4.57,https://www.okooo.com/soccer/match/1216783/history/
24053,1216784,英超,04-06 22:00,富勒姆,纽卡斯尔,0,1,2.41,3.63,2.72,https://www.okooo.com/soccer/match/1216784/history/
24053,1216789,英超,04-06 22:00,狼队,西汉姆,1,2,2.75,3.42,2.49,https://www.okooo.com/soccer/match/1216789/history/
24053,1216780,英超,04-06 22:00,维拉,布伦特,3,3,1.62,4.10,5.07,https://www.okooo.com/soccer/match/1216780/history/
24053,1216785,英超,04-06 22:00,卢顿,伯恩茅斯,2,1,3.68,3.88,1.89,https://www.okooo.com/soccer/match/1216785/history/
24053,1216781,英超,04-07 00:30,布莱顿,阿森纳,0,3,6.06,4.45,1.50,https://www.okooo.com/soccer/match/1216781/history/
24053,1226186,德甲,04-06 21:30,柏林联合,勒沃库森,0,1,5.35,3.88,1.63,https://www.okooo.com/soccer/match/1226186/history/
24053,1226187,德甲,04-06 21:30,弗赖堡,莱比锡,1,4,5.21,4.46,1.55,https://www.okooo.com/soccer/match/1226187/history/
24053,1226193,德甲,04-06 21:30,海登海姆,拜仁,3,2,6.95,5.54,1.36,https://www.okooo.com/soccer/match/1226193/history/
24053,1226185,德甲,04-07 00:30,多特蒙德,斯图加特,0,1,1.97,4.05,3.29,https://www.okooo.com/soccer/match/1226185/history/
24053,1228099,意甲,04-07 00:00,罗马,拉齐奥,1,0,2.11,3.16,3.73,https://www.okooo.com/soccer/match/1228099/history/
24053,1228093,意甲,04-07 02:45,恩波利,都灵,3,2,3.58,3.11,2.18,https://www.okooo.com/soccer/match/1228093/history/
24053,1250805,国王杯,04-07 04:00,毕尔巴鄂,马洛卡,1,1,1.71,3.26,5.72,https://www.okooo.com/soccer/match/1250805/history/
24053,1228727,葡超,04-07 03:30,里斯本,本菲卡,2,1,2.05,3.48,3.39,https://www.okooo.com/soccer/match/1228727/history/
