期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23064,1172783,德甲,05-13 02:30,科隆,柏林赫塔,5,2,1.89,3.76,3.86,https://www.okooo.com/soccer/match/1172783/history/
23064,1174792,德乙,05-13 00:30,马格德堡,纽伦堡,2,2,2.16,3.59,3.00,https://www.okooo.com/soccer/match/1174792/history/
23064,1174790,德乙,05-13 00:30,桑德豪森,罗斯托克,1,2,2.73,3.13,2.59,https://www.okooo.com/soccer/match/1174790/history/
23064,1176716,意甲,05-13 02:45,拉齐奥,莱切,2,2,1.67,3.61,5.59,https://www.okooo.com/soccer/match/1176716/history/
23064,1176327,西甲,05-13 03:00,马洛卡,加的斯,1,0,2.17,2.92,3.98,https://www.okooo.com/soccer/match/1176327/history/
23064,1172465,法甲,05-13 03:00,朗斯,兰斯,2,1,1.54,4.44,5.52,https://www.okooo.com/soccer/match/1172465/history/
23064,1171216,荷乙,05-13 02:00,威廉二世,乌德青年队,3,0,1.24,5.80,9.55,https://www.okooo.com/soccer/match/1171216/history/
23064,1171212,荷乙,05-13 02:00,布雷达,赫拉克勒斯,0,3,3.66,3.83,1.81,https://www.okooo.com/soccer/match/1171212/history/
23064,1171208,荷乙,05-13 02:00,阿贾青年队,阿尔青年队,1,2,2.01,3.96,2.97,https://www.okooo.com/soccer/match/1171208/history/
23064,1171215,荷乙,05-13 02:00,芬洛,格拉夫夏普,2,1,2.93,3.60,2.14,https://www.okooo.com/soccer/match/1171215/history/
23064,1171213,荷乙,05-13 02:00,奥斯,埃因青年队,1,0,2.85,3.70,2.14,https://www.okooo.com/soccer/match/1171213/history/
23064,1171211,荷乙,05-13 02:00,马斯特里,特尔斯达,2,1,2.41,3.55,2.56,https://www.okooo.com/soccer/match/1171211/history/
23064,1171209,荷乙,05-13 02:00,登博思,阿尔梅勒,2,2,5.92,4.52,1.44,https://www.okooo.com/soccer/match/1171209/history/
23064,1201824,挪超,05-13 01:00,奥德,利勒斯特,0,1,2.83,3.32,2.37,https://www.okooo.com/soccer/match/1201824/history/
