期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23053,1212055,欧冠,04-19 03:00,那不勒斯,AC米兰,1,1,1.84,3.56,4.46,https://www.okooo.com/soccer/match/1212055/history/
23053,1212051,欧冠,04-19 03:00,切尔西,皇马,0,2,2.69,3.50,2.55,https://www.okooo.com/soccer/match/1212051/history/
23053,1212056,欧冠,04-20 03:00,拜仁,曼城,1,1,2.71,3.85,2.38,https://www.okooo.com/soccer/match/1212056/history/
23053,1212057,欧冠,04-20 03:00,国际米兰,本菲卡,3,3,2.12,3.44,3.48,https://www.okooo.com/soccer/match/1212057/history/
23053,1175828,英冠,04-19 02:45,谢菲联,布里斯托,1,0,1.43,4.38,6.93,https://www.okooo.com/soccer/match/1175828/history/
23053,1175827,英冠,04-19 02:45,罗瑟汉姆,伯恩利,2,2,5.17,3.62,1.67,https://www.okooo.com/soccer/match/1175827/history/
23053,1175830,英冠,04-19 02:45,斯托克城,维冈竞技,0,1,1.67,3.67,5.11,https://www.okooo.com/soccer/match/1175830/history/
23053,1175829,英冠,04-19 02:45,桑德兰,哈德斯,1,1,1.57,3.88,5.80,https://www.okooo.com/soccer/match/1175829/history/
23053,1175826,英冠,04-19 03:00,米尔沃尔,伯明翰,0,1,1.68,3.50,5.33,https://www.okooo.com/soccer/match/1175826/history/
23053,1175835,英冠,04-20 02:45,女王巡游,诺维奇,1,1,3.30,3.34,2.14,https://www.okooo.com/soccer/match/1175835/history/
23053,1175834,英冠,04-20 02:45,斯旺西,普雷斯顿,4,2,2.06,3.34,3.49,https://www.okooo.com/soccer/match/1175834/history/
23053,1175833,英冠,04-20 02:45,沃特福德,加的夫城,1,3,2.07,3.17,3.70,https://www.okooo.com/soccer/match/1175833/history/
23053,1175831,英冠,04-20 03:00,米堡,赫尔城,3,1,1.41,4.68,6.91,https://www.okooo.com/soccer/match/1175831/history/
23053,1175832,英冠,04-20 03:00,雷丁,卢顿,1,1,4.93,3.35,1.76,https://www.okooo.com/soccer/match/1175832/history/
