期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23152,1216595,英超,11-25 20:30,曼城,利物浦,1,1,1.69,4.23,4.43,https://www.okooo.com/soccer/match/1216595/history/
23152,1216596,英超,11-25 23:00,纽卡斯尔,切尔西,4,1,2.64,3.49,2.56,https://www.okooo.com/soccer/match/1216596/history/
23152,1216597,英超,11-25 23:00,诺丁汉森林,布莱顿,2,3,3.51,3.53,2.05,https://www.okooo.com/soccer/match/1216597/history/
23152,1216598,英超,11-25 23:00,谢菲联,伯恩茅斯,1,3,3.34,3.43,2.15,https://www.okooo.com/soccer/match/1216598/history/
23152,1216594,英超,11-25 23:00,卢顿,水晶宫,2,1,3.91,3.29,2.01,https://www.okooo.com/soccer/match/1216594/history/
23152,1216591,英超,11-25 23:00,伯恩利,西汉姆,1,2,3.37,3.40,2.14,https://www.okooo.com/soccer/match/1216591/history/
23152,1216590,英超,11-26 01:30,布伦特,阿森纳,0,1,5.60,3.94,1.61,https://www.okooo.com/soccer/match/1216590/history/
23152,1226042,德甲,11-25 22:30,柏林联合,奥格斯堡,1,1,1.96,3.49,3.79,https://www.okooo.com/soccer/match/1226042/history/
23152,1226041,德甲,11-25 22:30,多特蒙德,门兴,4,2,1.48,5.02,5.43,https://www.okooo.com/soccer/match/1226041/history/
23152,1226048,德甲,11-25 22:30,不来梅,勒沃库森,0,3,5.99,4.98,1.45,https://www.okooo.com/soccer/match/1226048/history/
23152,1226045,德甲,11-25 22:30,沃尔夫斯堡,莱比锡,2,1,3.68,3.87,1.89,https://www.okooo.com/soccer/match/1226045/history/
23152,1226044,德甲,11-26 01:30,法兰克福,斯图加特,1,2,2.77,3.46,2.45,https://www.okooo.com/soccer/match/1226044/history/
23152,1227912,意甲,11-26 01:00,亚特兰大,那不勒斯,1,2,2.51,3.37,2.76,https://www.okooo.com/soccer/match/1227912/history/
23152,1227919,意甲,11-26 03:45,AC米兰,佛罗伦萨,1,0,2.09,3.31,3.60,https://www.okooo.com/soccer/match/1227919/history/
