期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23111,1216505,英超,09-03 21:00,水晶宫,狼队,3,2,1.89,3.47,4.26,https://www.okooo.com/soccer/match/1216505/history/
23111,1216506,英超,09-03 21:00,利物浦,维拉,3,0,1.59,4.55,4.84,https://www.okooo.com/soccer/match/1216506/history/
23111,1216500,英超,09-03 23:30,阿森纳,曼联,3,1,1.75,4.11,4.22,https://www.okooo.com/soccer/match/1216500/history/
23111,1225963,德甲,09-03 21:30,法兰克福,科隆,1,1,2.15,3.37,3.41,https://www.okooo.com/soccer/match/1225963/history/
23111,1225961,德甲,09-03 23:30,柏林联合,莱比锡,0,3,3.42,3.57,2.07,https://www.okooo.com/soccer/match/1225961/history/
23111,1227815,意甲,09-04 00:30,国际米兰,佛罗伦萨,4,0,1.70,3.90,4.74,https://www.okooo.com/soccer/match/1227815/history/
23111,1227820,意甲,09-04 00:30,都灵,热那亚,1,0,2.04,3.24,3.90,https://www.okooo.com/soccer/match/1227820/history/
23111,1227814,意甲,09-04 02:45,恩波利,尤文,0,2,5.34,3.97,1.62,https://www.okooo.com/soccer/match/1227814/history/
23111,1219036,西甲,09-03 22:15,马洛卡,毕尔巴鄂,0,0,3.08,2.96,2.55,https://www.okooo.com/soccer/match/1219036/history/
23111,1219037,西甲,09-04 03:00,奥萨苏纳,巴萨,1,2,6.27,4.44,1.50,https://www.okooo.com/soccer/match/1219037/history/
23111,1225238,法甲,09-03 21:00,里尔,蒙彼利埃,1,0,1.90,3.77,3.77,https://www.okooo.com/soccer/match/1225238/history/
23111,1225242,法甲,09-03 21:00,勒阿弗尔,洛里昂,3,0,2.54,3.12,2.91,https://www.okooo.com/soccer/match/1225242/history/
23111,1225239,法甲,09-04 02:45,里昂,巴黎圣曼,1,4,4.93,4.30,1.62,https://www.okooo.com/soccer/match/1225239/history/
