期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24060,1252083,亚冠,04-18 00:00,艾因,利雅新月,4,2,5.26,4.26,1.50,https://www.okooo.com/soccer/match/1252083/history/
24060,1252263,欧冠,04-17 03:00,多特蒙德,马竞,4,2,2.21,3.64,3.06,https://www.okooo.com/soccer/match/1252263/history/
24060,1252264,欧冠,04-17 03:00,巴萨,巴黎圣曼,1,4,2.14,3.97,2.99,https://www.okooo.com/soccer/match/1252264/history/
24060,1216794,英超,04-16 03:00,切尔西,埃弗顿,6,0,1.67,4.09,4.75,https://www.okooo.com/soccer/match/1216794/history/
24060,1251966,英冠,04-17 03:00,南安普敦,普雷斯顿,3,0,1.29,5.42,8.88,https://www.okooo.com/soccer/match/1251966/history/
24060,1252268,英甲,04-17 02:45,朴次茅斯,巴恩斯利,3,2,2.00,3.51,3.37,https://www.okooo.com/soccer/match/1252268/history/
24060,1228104,意甲,04-16 00:30,佛罗伦萨,热那亚,1,1,1.83,3.42,4.50,https://www.okooo.com/soccer/match/1228104/history/
24060,1228102,意甲,04-16 02:45,亚特兰大,维罗纳,2,2,1.43,4.62,6.83,https://www.okooo.com/soccer/match/1228102/history/
24060,1219304,西甲,04-16 03:00,奥萨苏纳,巴伦西亚,0,1,2.36,2.98,3.33,https://www.okooo.com/soccer/match/1219304/history/
24060,1228737,葡超,04-16 03:15,维兹拉,沙维什,0,1,2.04,3.36,3.51,https://www.okooo.com/soccer/match/1228737/history/
24060,1252636,葡超,04-17 03:15,法马利康,里斯本,0,1,8.77,5.52,1.29,https://www.okooo.com/soccer/match/1252636/history/
24060,1242299,瑞典超,04-16 01:00,赫根,布鲁马波卡纳,4,3,1.67,4.08,4.22,https://www.okooo.com/soccer/match/1242299/history/
24060,1242294,瑞典超,04-16 01:10,哈马比,埃尔夫斯堡,3,0,2.44,3.34,2.70,https://www.okooo.com/soccer/match/1242294/history/
24060,1242847,挪超,04-17 01:00,KFUM奥斯陆,斯特罗姆,1,3,2.54,3.22,2.66,https://www.okooo.com/soccer/match/1242847/history/
