期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24029,1216728,英超,02-27 04:00,西汉姆,布伦特,4,2,2.33,3.48,2.94,https://www.okooo.com/soccer/match/1216728/history/
24029,1242280,英甲,02-28 03:45,维冈竞技,博尔顿,1,0,3.53,3.43,1.96,https://www.okooo.com/soccer/match/1242280/history/
24029,1245714,英甲,02-28 03:45,莱顿东方,布莱克浦,1,0,2.42,3.11,2.86,https://www.okooo.com/soccer/match/1245714/history/
24029,1249585,足总杯,02-27 03:45,考文垂,梅德斯通联,5,0,1.13,8.52,16.03,https://www.okooo.com/soccer/match/1249585/history/
24029,1249586,足总杯,02-28 03:30,伯恩茅斯,莱切城,0,0,1.51,4.45,5.55,https://www.okooo.com/soccer/match/1249586/history/
24029,1249584,足总杯,02-28 03:45,布莱克本,纽卡斯尔,1,1,7.13,5.30,1.36,https://www.okooo.com/soccer/match/1249584/history/
24029,1249583,足总杯,02-28 04:00,卢顿,曼城,2,6,10.57,6.29,1.23,https://www.okooo.com/soccer/match/1249583/history/
24029,1228049,意甲,02-27 01:30,罗马,都灵,3,2,1.96,3.20,4.22,https://www.okooo.com/soccer/match/1228049/history/
24029,1228044,意甲,02-27 03:45,佛罗伦萨,拉齐奥,2,1,2.14,3.23,3.55,https://www.okooo.com/soccer/match/1228044/history/
24029,1219253,西甲,02-27 04:00,赫罗纳,巴列卡诺,3,0,1.62,4.03,5.12,https://www.okooo.com/soccer/match/1219253/history/
24029,1248383,国王杯,02-28 04:30,皇家社会,马洛卡,1,1,1.53,3.63,7.34,https://www.okooo.com/soccer/match/1248383/history/
24029,1249682,法国杯,02-28 03:45,里昂,斯特拉斯,0,0,1.83,3.59,4.00,https://www.okooo.com/soccer/match/1249682/history/
24029,1249745,荷兰杯,02-28 03:00,坎布尔,奈梅亨,1,1,3.89,3.93,1.76,https://www.okooo.com/soccer/match/1249745/history/
24029,1228687,葡超,02-27 04:15,博阿维斯塔,布拉加,0,4,4.55,3.77,1.70,https://www.okooo.com/soccer/match/1228687/history/
