期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24026,1219781,英冠,02-24 04:00,利兹联,莱切城,3,1,2.07,3.50,3.29,https://www.okooo.com/soccer/match/1219781/history/
24026,1219778,英冠,02-24 03:45,考文垂,普雷斯顿,0,3,1.66,3.84,4.76,https://www.okooo.com/soccer/match/1219778/history/
24026,1220348,英甲,02-24 03:45,维冈竞技,切尔滕汉姆,1,1,2.63,3.13,2.62,https://www.okooo.com/soccer/match/1220348/history/
24026,1226143,德甲,02-24 03:30,勒沃库森,美因茨,2,1,1.28,5.78,9.96,https://www.okooo.com/soccer/match/1226143/history/
24026,1226448,德乙,02-24 01:30,基尔,圣保利,3,4,2.86,3.35,2.33,https://www.okooo.com/soccer/match/1226448/history/
24026,1226454,德乙,02-24 01:30,韦恩,帕德博恩,1,2,2.77,3.53,2.31,https://www.okooo.com/soccer/match/1226454/history/
24026,1228042,意甲,02-24 03:45,博洛尼亚,维罗纳,2,0,1.59,3.72,6.18,https://www.okooo.com/soccer/match/1228042/history/
24026,1219255,西甲,02-24 04:00,皇家社会,比利亚雷,1,3,1.63,3.89,5.27,https://www.okooo.com/soccer/match/1219255/history/
24026,1225415,法甲,02-24 04:00,梅斯,里昂,1,2,3.99,3.41,1.94,https://www.okooo.com/soccer/match/1225415/history/
24026,1224610,荷甲,02-24 03:00,乌德勒支,赫拉克勒斯,1,0,1.35,4.96,7.55,https://www.okooo.com/soccer/match/1224610/history/
24026,1224978,荷乙,02-24 03:00,威廉二世,罗达JC,2,3,1.64,3.95,4.42,https://www.okooo.com/soccer/match/1224978/history/
24026,1224975,荷乙,02-24 03:00,格罗宁根,海尔蒙特,0,0,1.33,4.87,7.51,https://www.okooo.com/soccer/match/1224975/history/
24026,1224974,荷乙,02-24 03:00,海牙,马斯特里,2,2,1.23,6.27,8.82,https://www.okooo.com/soccer/match/1224974/history/
24026,1228686,葡超,02-24 04:15,阿罗卡,法马利康,3,2,2.27,3.23,3.09,https://www.okooo.com/soccer/match/1228686/history/
