期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24039,1250661,亚冠,03-12 03:00,利雅得胜利,艾因,3,2,1.40,4.79,6.23,https://www.okooo.com/soccer/match/1250661/history/
24039,1250384,亚冠,03-12 18:00,蔚山现代,全北现代,1,0,2.11,3.25,3.30,https://www.okooo.com/soccer/match/1250384/history/
24039,1250663,亚冠,03-13 03:00,吉达联合,利雅新月,0,2,4.09,3.96,1.70,https://www.okooo.com/soccer/match/1250663/history/
24039,1243825,欧冠,03-13 04:00,阿森纳,波尔图,1,0,1.25,5.94,11.10,https://www.okooo.com/soccer/match/1243825/history/
24039,1243827,欧冠,03-13 04:00,巴萨,那不勒斯,3,1,1.80,3.91,4.08,https://www.okooo.com/soccer/match/1243827/history/
24039,1216744,英超,03-12 04:00,切尔西,纽卡斯尔,3,2,1.84,4.07,3.76,https://www.okooo.com/soccer/match/1216744/history/
24039,1249557,英冠,03-13 03:45,伯明翰,米堡,0,1,2.83,3.43,2.32,https://www.okooo.com/soccer/match/1249557/history/
24039,1220382,英甲,03-13 03:45,林肯城,剑桥联,6,0,1.68,3.45,5.06,https://www.okooo.com/soccer/match/1220382/history/
24039,1220376,英甲,03-13 04:00,博尔顿,牛津联,5,0,1.75,3.67,4.20,https://www.okooo.com/soccer/match/1220376/history/
24039,1249715,德国杯,03-13 03:30,萨尔布吕肯,门兴,2,1,4.51,3.85,1.70,https://www.okooo.com/soccer/match/1249715/history/
24039,1228067,意甲,03-12 03:45,拉齐奥,乌迪内斯,1,2,1.86,3.40,4.40,https://www.okooo.com/soccer/match/1228067/history/
24039,1219270,西甲,03-12 04:00,阿尔梅里亚,塞维利亚,2,2,3.33,3.34,2.18,https://www.okooo.com/soccer/match/1219270/history/
24039,1225788,法乙,03-12 03:45,格勒诺布尔,拉瓦勒,0,2,2.30,2.80,3.44,https://www.okooo.com/soccer/match/1225788/history/
24039,1228702,葡超,03-12 04:15,吉维森特,沙维什,0,0,1.91,3.29,4.07,https://www.okooo.com/soccer/match/1228702/history/
