期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23147,1216580,英超,11-12 22:00,维拉,富勒姆,3,1,1.62,4.09,5.11,https://www.okooo.com/soccer/match/1216580/history/
23147,1216586,英超,11-12 22:00,西汉姆,诺丁汉森林,3,2,1.77,3.72,4.48,https://www.okooo.com/soccer/match/1216586/history/
23147,1216584,英超,11-12 22:00,利物浦,布伦特,3,0,1.37,5.28,7.30,https://www.okooo.com/soccer/match/1216584/history/
23147,1216582,英超,11-13 00:30,切尔西,曼城,4,4,4.58,3.83,1.74,https://www.okooo.com/soccer/match/1216582/history/
23147,1226038,德甲,11-12 22:30,勒沃库森,柏林联合,4,0,1.33,5.28,8.36,https://www.okooo.com/soccer/match/1226038/history/
23147,1226040,德甲,11-13 00:30,不来梅,法兰克福,2,2,2.70,3.51,2.47,https://www.okooo.com/soccer/match/1226040/history/
23147,1226037,德甲,11-13 02:30,莱比锡,弗赖堡,3,1,1.44,4.78,6.45,https://www.okooo.com/soccer/match/1226037/history/
23147,1227902,意甲,11-12 22:00,佛罗伦萨,博洛尼亚,2,1,2.00,3.35,3.79,https://www.okooo.com/soccer/match/1227902/history/
23147,1227911,意甲,11-12 22:00,乌迪内斯,亚特兰大,1,1,3.43,3.39,2.12,https://www.okooo.com/soccer/match/1227911/history/
23147,1227906,意甲,11-13 01:00,拉齐奥,罗马,0,0,2.90,2.89,2.72,https://www.okooo.com/soccer/match/1227906/history/
23147,1227904,意甲,11-13 03:45,国际米兰,弗洛西诺内,2,0,1.16,7.73,14.45,https://www.okooo.com/soccer/match/1227904/history/
23147,1219129,西甲,11-12 23:15,巴萨,阿拉维斯,2,1,1.24,6.15,11.63,https://www.okooo.com/soccer/match/1219129/history/
23147,1219124,西甲,11-13 01:30,塞维利亚,贝蒂斯,1,1,2.15,3.45,3.28,https://www.okooo.com/soccer/match/1219124/history/
23147,1219122,西甲,11-13 04:00,马竞,比利亚雷,3,1,1.32,5.55,8.22,https://www.okooo.com/soccer/match/1219122/history/
