期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23079,1198425,欧预赛,06-20 02:45,斯洛文尼亚,丹麦,1,1,4.66,3.46,1.80,https://www.okooo.com/soccer/match/1198425/history/
23079,1198341,欧预赛,06-20 02:45,土耳其,威尔士,2,0,1.86,3.45,4.29,https://www.okooo.com/soccer/match/1198341/history/
23079,1198320,欧预赛,06-20 02:45,英格兰,北马其顿,7,0,1.10,9.35,26.63,https://www.okooo.com/soccer/match/1198320/history/
23079,1198301,欧预赛,06-20 02:45,爱尔兰,直布罗陀,3,0,1.03,16.06,54.78,https://www.okooo.com/soccer/match/1198301/history/
23079,1198300,欧预赛,06-20 02:45,法国,希腊,1,0,1.36,4.88,8.67,https://www.okooo.com/soccer/match/1198300/history/
23079,1198454,欧预赛,06-20 02:45,以色列,安道尔,2,1,1.12,8.51,18.89,https://www.okooo.com/soccer/match/1198454/history/
23079,1198453,欧预赛,06-20 02:45,瑞士,罗马尼亚,2,2,1.41,4.56,7.60,https://www.okooo.com/soccer/match/1198453/history/
23079,1198483,欧预赛,06-21 02:45,冰岛,葡萄牙,0,1,8.12,4.86,1.37,https://www.okooo.com/soccer/match/1198483/history/
23079,1198281,欧预赛,06-21 02:45,挪威,塞浦路斯,3,1,1.11,8.81,21.98,https://www.okooo.com/soccer/match/1198281/history/
23079,1198280,欧预赛,06-21 02:45,苏格兰,格鲁吉亚,2,0,1.57,3.88,6.08,https://www.okooo.com/soccer/match/1198280/history/
23079,1198381,欧预赛,06-21 02:45,爱沙尼亚,比利时,0,3,10.67,5.66,1.27,https://www.okooo.com/soccer/match/1198381/history/
23079,1198380,欧预赛,06-21 02:45,奥地利,瑞典,2,0,2.03,3.44,3.61,https://www.okooo.com/soccer/match/1198380/history/
23079,1198401,欧预赛,06-21 02:45,保加利亚,塞尔维亚,1,1,6.96,4.24,1.47,https://www.okooo.com/soccer/match/1198401/history/
23079,1198360,欧预赛,06-21 02:45,摩尔多瓦,波兰,3,2,8.54,4.39,1.40,https://www.okooo.com/soccer/match/1198360/history/
