期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25095,1299099,世俱杯,07-05 03:00,弗鲁米嫩塞,利雅新月,2,1,3.19,3.11,2.38,https://www.okooo.com/soccer/match/1299099/history/
25095,1299098,世俱杯,07-05 09:00,帕尔梅拉斯,切尔西,1,2,4.28,3.31,1.92,https://www.okooo.com/soccer/match/1299098/history/
25095,1299101,世俱杯,07-06 00:00,巴黎圣曼,拜仁,2,0,2.40,3.47,2.84,https://www.okooo.com/soccer/match/1299101/history/
25095,1299100,世俱杯,07-06 04:00,皇马,多特蒙德,3,2,1.65,4.07,4.89,https://www.okooo.com/soccer/match/1299100/history/
25095,1281007,瑞典超,07-05 21:00,哥德堡盖斯,马尔默,0,0,2.86,3.40,2.31,https://www.okooo.com/soccer/match/1281007/history/
25095,1281009,瑞典超,07-05 21:00,厄斯特什,米亚尔比,0,1,5.04,4.02,1.58,https://www.okooo.com/soccer/match/1281009/history/
25095,1281005,瑞典超,07-05 23:30,哈马比,韦纳穆,1,0,1.31,5.26,7.99,https://www.okooo.com/soccer/match/1281005/history/
25095,1282060,挪超,07-05 20:00,汉坎,布兰,1,1,3.64,3.71,1.87,https://www.okooo.com/soccer/match/1282060/history/
25095,1282066,挪超,07-05 22:00,维京,斯特罗姆,1,0,1.23,6.52,9.36,https://www.okooo.com/soccer/match/1282066/history/
25095,1282067,挪超,07-06 00:00,瓦勒伦加,腓特烈斯塔,1,1,2.03,3.45,3.39,https://www.okooo.com/soccer/match/1282067/history/
25095,1282065,挪超,07-06 04:00,特罗姆瑟,莫尔德,1,0,2.29,3.42,2.87,https://www.okooo.com/soccer/match/1282065/history/
25095,1284457,芬超,07-04 23:00,AC奥卢,库普斯,2,2,3.02,3.36,2.19,https://www.okooo.com/soccer/match/1284457/history/
25095,1284458,芬超,07-05 22:00,塞伊奈,坦山猫,1,1,2.84,3.75,2.13,https://www.okooo.com/soccer/match/1284458/history/
25095,1284459,芬超,07-06 00:00,瓦萨,赫尔辛,0,2,3.46,3.80,1.88,https://www.okooo.com/soccer/match/1284459/history/
