期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24073,1216824,英超,05-05 21:00,切尔西,西汉姆,5,0,1.49,4.92,5.49,https://www.okooo.com/soccer/match/1216824/history/
24073,1216822,英超,05-05 21:00,布莱顿,维拉,1,0,2.44,3.75,2.64,https://www.okooo.com/soccer/match/1216822/history/
24073,1216826,英超,05-05 23:30,利物浦,热刺,4,2,1.43,5.53,5.84,https://www.okooo.com/soccer/match/1216826/history/
24073,1226222,德甲,05-05 21:30,柏林联合,波鸿,3,4,1.95,3.47,3.84,https://www.okooo.com/soccer/match/1226222/history/
24073,1226223,德甲,05-05 23:30,法兰克福,勒沃库森,1,5,2.91,3.49,2.34,https://www.okooo.com/soccer/match/1226223/history/
24073,1226229,德甲,05-06 01:30,海登海姆,美因茨,1,1,2.89,3.45,2.35,https://www.okooo.com/soccer/match/1226229/history/
24073,1228133,意甲,05-05 21:00,恩波利,弗洛西诺内,0,0,2.43,3.22,2.95,https://www.okooo.com/soccer/match/1228133/history/
24073,1228134,意甲,05-05 21:00,维罗纳,佛罗伦萨,2,1,3.37,3.20,2.22,https://www.okooo.com/soccer/match/1228134/history/
24073,1228135,意甲,05-06 00:00,AC米兰,热那亚,3,3,1.43,4.67,6.88,https://www.okooo.com/soccer/match/1228135/history/
24073,1228137,意甲,05-06 02:45,罗马,尤文,1,1,2.87,3.14,2.56,https://www.okooo.com/soccer/match/1228137/history/
24073,1219330,西甲,05-05 22:15,塞尔塔,比利亚雷,3,2,2.61,3.57,2.54,https://www.okooo.com/soccer/match/1219330/history/
24073,1219339,西甲,05-06 00:30,巴伦西亚,阿拉维斯,0,1,2.16,3.05,3.72,https://www.okooo.com/soccer/match/1219339/history/
24073,1228768,葡超,05-06 01:00,阿罗卡,阿马多拉,0,0,2.04,3.63,3.26,https://www.okooo.com/soccer/match/1228768/history/
24073,1228763,葡超,05-06 03:30,法马利康,本菲卡,2,0,6.74,5.03,1.38,https://www.okooo.com/soccer/match/1228763/history/
