期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24049,1216764,英超,03-31 21:00,利物浦,布莱顿,2,1,1.30,6.07,8.29,https://www.okooo.com/soccer/match/1216764/history/
24049,1216765,英超,03-31 23:30,曼城,阿森纳,0,0,2.02,3.57,3.58,https://www.okooo.com/soccer/match/1216765/history/
24049,1226183,德甲,03-31 21:30,奥格斯堡,科隆,1,1,1.66,4.01,4.78,https://www.okooo.com/soccer/match/1226183/history/
24049,1226184,德甲,03-31 23:30,斯图加特,海登海姆,3,3,1.28,5.98,9.10,https://www.okooo.com/soccer/match/1226184/history/
24049,1226182,德甲,04-01 01:30,波鸿,达姆施塔特,2,2,1.47,4.64,6.09,https://www.okooo.com/soccer/match/1226182/history/
24049,1219298,西甲,03-31 22:15,赫罗纳,贝蒂斯,3,2,1.70,3.96,4.57,https://www.okooo.com/soccer/match/1219298/history/
24049,1219295,西甲,04-01 00:30,阿拉维斯,皇家社会,0,1,3.83,2.96,2.17,https://www.okooo.com/soccer/match/1219295/history/
24049,1219296,西甲,04-01 03:00,皇马,毕尔巴鄂,2,0,1.56,4.16,5.64,https://www.okooo.com/soccer/match/1219296/history/
24049,1225449,法甲,03-31 21:00,克莱蒙,图卢兹,0,3,3.60,3.41,2.04,https://www.okooo.com/soccer/match/1225449/history/
24049,1225448,法甲,03-31 21:00,尼斯,南特,1,2,1.79,3.35,4.92,https://www.okooo.com/soccer/match/1225448/history/
24049,1225450,法甲,03-31 21:00,勒阿弗尔,蒙彼利埃,0,2,2.71,3.20,2.64,https://www.okooo.com/soccer/match/1225450/history/
24049,1225443,法甲,03-31 23:05,斯特拉斯,雷恩,2,0,3.06,3.36,2.29,https://www.okooo.com/soccer/match/1225443/history/
24049,1225444,法甲,04-01 02:45,马赛,巴黎圣曼,0,2,3.53,3.68,1.99,https://www.okooo.com/soccer/match/1225444/history/
24049,1228720,葡超,04-01 01:00,维兹拉,卡萨皮亚,0,4,2.12,3.18,3.49,https://www.okooo.com/soccer/match/1228720/history/
