期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24052,1216772,英超,04-04 02:30,布伦特,布莱顿,0,0,2.44,3.65,2.66,https://www.okooo.com/soccer/match/1216772/history/
24052,1216771,英超,04-04 02:30,阿森纳,卢顿,2,0,1.12,9.40,19.06,https://www.okooo.com/soccer/match/1216771/history/
24052,1216779,英超,04-04 03:15,曼城,维拉,4,1,1.22,6.59,11.84,https://www.okooo.com/soccer/match/1216779/history/
24052,1216778,英超,04-05 02:30,利物浦,谢菲联,3,1,1.07,13.31,26.04,https://www.okooo.com/soccer/match/1216778/history/
24052,1216776,英超,04-05 03:15,切尔西,曼联,4,3,1.81,4.19,3.80,https://www.okooo.com/soccer/match/1216776/history/
24052,1249743,德国杯,04-04 02:45,勒沃库森,杜塞尔多夫,4,0,1.16,7.55,13.66,https://www.okooo.com/soccer/match/1249743/history/
24052,1246027,意大利杯,04-04 03:00,佛罗伦萨,亚特兰大,1,0,2.63,3.20,2.68,https://www.okooo.com/soccer/match/1246027/history/
24052,1250798,西甲,04-05 02:00,格拉纳达,巴伦西亚,0,1,3.05,3.08,2.46,https://www.okooo.com/soccer/match/1250798/history/
24052,1252074,法国杯,04-04 03:10,巴黎圣曼,雷恩,1,0,1.35,5.03,7.55,https://www.okooo.com/soccer/match/1252074/history/
24052,1224658,荷甲,04-04 03:00,海伦芬,特温特,3,3,4.02,3.79,1.79,https://www.okooo.com/soccer/match/1224658/history/
24052,1249756,荷甲,04-05 00:45,福伦丹,费耶诺德,0,0,19.74,10.59,1.08,https://www.okooo.com/soccer/match/1249756/history/
24052,1249757,荷甲,04-05 02:00,瓦尔韦克,阿尔梅勒,0,0,2.07,3.41,3.37,https://www.okooo.com/soccer/match/1249757/history/
24052,1249758,荷甲,04-05 03:00,阿贾克斯,前进之鹰,1,1,1.55,4.35,5.11,https://www.okooo.com/soccer/match/1249758/history/
24052,1252637,葡萄牙杯,04-04 03:15,吉马良斯,波尔图,0,1,4.42,3.54,1.73,https://www.okooo.com/soccer/match/1252637/history/
