期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23097,1219389,英冠,08-06 19:00,莱切城,考文垂,2,1,1.77,3.73,4.31,https://www.okooo.com/soccer/match/1219389/history/
23097,1219390,英冠,08-06 21:30,利兹联,加的夫城,2,2,1.45,4.47,6.50,https://www.okooo.com/soccer/match/1219390/history/
23097,1219391,英冠,08-07 00:00,桑德兰,伊普斯,1,2,2.79,3.33,2.44,https://www.okooo.com/soccer/match/1219391/history/
23097,1226263,德乙,08-06 19:30,马格德堡,不伦瑞克,2,1,1.72,3.87,4.28,https://www.okooo.com/soccer/match/1226263/history/
23097,1226261,德乙,08-06 19:30,卡尔斯鲁厄,汉堡,2,2,2.44,3.86,2.47,https://www.okooo.com/soccer/match/1226261/history/
23097,1226264,德乙,08-06 19:30,纽伦堡,汉诺威,2,2,2.37,3.33,2.85,https://www.okooo.com/soccer/match/1226264/history/
23097,1200469,瑞典超,08-06 21:00,卡尔马,索尔纳,1,1,3.07,3.09,2.35,https://www.okooo.com/soccer/match/1200469/history/
23097,1200468,瑞典超,08-06 21:00,埃尔夫斯堡,天狼星,1,0,1.31,5.49,7.98,https://www.okooo.com/soccer/match/1200468/history/
23097,1201918,挪超,08-06 23:00,特罗姆瑟,利勒斯特,3,1,2.38,3.25,2.88,https://www.okooo.com/soccer/match/1201918/history/
23097,1201916,挪超,08-06 23:00,桑纳菲尤尔,萨普斯,5,1,4.04,4.08,1.72,https://www.okooo.com/soccer/match/1201916/history/
23097,1201915,挪超,08-06 23:00,奥德,斯塔贝克,4,0,2.57,3.10,2.75,https://www.okooo.com/soccer/match/1201915/history/
23097,1201913,挪超,08-06 23:00,海于格松,罗森博格,1,2,2.44,3.34,2.73,https://www.okooo.com/soccer/match/1201913/history/
23097,1201912,挪超,08-06 23:00,汉坎,布兰,0,2,3.64,3.82,1.85,https://www.okooo.com/soccer/match/1201912/history/
23097,1201919,挪超,08-07 01:15,维京,博德闪耀,3,2,2.68,3.92,2.23,https://www.okooo.com/soccer/match/1201919/history/
