期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24020,1249174,亚洲杯,02-02 19:30,塔吉克斯坦,约旦,0,1,3.87,3.10,2.01,https://www.okooo.com/soccer/match/1249174/history/
24020,1249204,亚洲杯,02-02 23:30,澳大利亚,韩国,1,1,3.16,2.98,2.34,https://www.okooo.com/soccer/match/1249204/history/
24020,1219729,英冠,02-03 04:00,布里斯托,利兹联,0,1,4.47,3.60,1.75,https://www.okooo.com/soccer/match/1219729/history/
24020,1226120,德甲,02-03 03:30,海登海姆,多特蒙德,0,0,3.34,4.11,1.95,https://www.okooo.com/soccer/match/1226120/history/
24020,1226423,德乙,02-03 01:30,马格德堡,基尔,1,1,2.32,3.52,2.76,https://www.okooo.com/soccer/match/1226423/history/
24020,1226421,德乙,02-03 01:30,卡尔斯鲁厄,韦恩,2,2,1.66,4.07,4.38,https://www.okooo.com/soccer/match/1226421/history/
24020,1228017,意甲,02-03 03:45,莱切,佛罗伦萨,3,2,3.53,3.18,2.17,https://www.okooo.com/soccer/match/1228017/history/
24020,1219220,西甲,02-03 04:00,毕尔巴鄂,马洛卡,4,0,1.50,3.87,7.47,https://www.okooo.com/soccer/match/1219220/history/
24020,1225380,法甲,02-03 04:00,斯特拉斯,巴黎圣曼,1,2,5.76,4.44,1.51,https://www.okooo.com/soccer/match/1225380/history/
24020,1224579,荷甲,02-03 03:00,阿尔梅勒,SBV精英,2,1,2.16,3.30,3.28,https://www.okooo.com/soccer/match/1224579/history/
24020,1224948,荷乙,02-03 03:00,布雷达,格拉夫夏普,0,0,2.02,3.57,3.18,https://www.okooo.com/soccer/match/1224948/history/
24020,1224951,荷乙,02-03 03:00,威廉二世,坎布尔,1,1,1.61,4.00,4.58,https://www.okooo.com/soccer/match/1224951/history/
24020,1248766,非洲杯,02-03 01:00,尼日利亚,安哥拉,1,0,1.46,3.86,7.88,https://www.okooo.com/soccer/match/1248766/history/
24020,1248788,非洲杯,02-03 04:00,民主刚果,几内亚,3,1,2.51,2.71,3.28,https://www.okooo.com/soccer/match/1248788/history/
