期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23073,1171786,英超,05-28 23:30,南安普敦,利物浦,4,4,5.72,4.97,1.48,https://www.okooo.com/soccer/match/1171786/history/
23073,1171785,英超,05-28 23:30,曼联,富勒姆,2,1,1.46,4.93,5.91,https://www.okooo.com/soccer/match/1171785/history/
23073,1171784,英超,05-28 23:30,莱切城,西汉姆,2,1,2.05,3.92,3.22,https://www.okooo.com/soccer/match/1171784/history/
23073,1171783,英超,05-28 23:30,利兹联,热刺,1,4,2.72,3.82,2.36,https://www.okooo.com/soccer/match/1171783/history/
23073,1171782,英超,05-28 23:30,埃弗顿,伯恩茅斯,1,0,1.60,4.16,5.31,https://www.okooo.com/soccer/match/1171782/history/
23073,1171780,英超,05-28 23:30,切尔西,纽卡斯尔,1,1,2.76,3.74,2.36,https://www.okooo.com/soccer/match/1171780/history/
23073,1171779,英超,05-28 23:30,布伦特,曼城,1,0,3.31,3.56,2.13,https://www.okooo.com/soccer/match/1171779/history/
23073,1171778,英超,05-28 23:30,维拉,布莱顿,2,1,1.87,3.97,3.72,https://www.okooo.com/soccer/match/1171778/history/
23073,1171777,英超,05-28 23:30,阿森纳,狼队,5,0,1.28,6.10,9.39,https://www.okooo.com/soccer/match/1171777/history/
23073,1176735,意甲,05-29 02:45,尤文,AC米兰,0,1,2.45,3.27,2.94,https://www.okooo.com/soccer/match/1176735/history/
23073,1176358,西甲,05-29 01:00,赫罗纳,贝蒂斯,1,2,1.96,3.52,3.81,https://www.okooo.com/soccer/match/1176358/history/
23073,1176353,西甲,05-29 01:00,巴萨,马洛卡,3,0,1.24,6.16,12.18,https://www.okooo.com/soccer/match/1176353/history/
23073,1176352,西甲,05-29 01:00,马竞,皇家社会,2,1,2.23,3.16,3.44,https://www.okooo.com/soccer/match/1176352/history/
23073,1176359,西甲,05-29 01:00,巴伦西亚,西班牙人,2,2,2.02,3.48,3.67,https://www.okooo.com/soccer/match/1176359/history/
