期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25015,1260337,英超,01-25 23:00,伯恩茅斯,诺丁汉森林,5,0,1.96,3.60,3.72,https://www.okooo.com/soccer/match/1260337/history/
25015,1260339,英超,01-25 23:00,布莱顿,埃弗顿,0,1,1.68,3.68,5.23,https://www.okooo.com/soccer/match/1260339/history/
25015,1260342,英超,01-25 23:00,利物浦,伊普斯,4,1,1.10,10.77,20.60,https://www.okooo.com/soccer/match/1260342/history/
25015,1260344,英超,01-25 23:00,南安普敦,纽卡斯尔,1,3,6.33,4.90,1.44,https://www.okooo.com/soccer/match/1260344/history/
25015,1260346,英超,01-25 23:00,狼队,阿森纳,0,1,5.76,4.02,1.58,https://www.okooo.com/soccer/match/1260346/history/
25015,1260343,英超,01-26 01:30,曼城,切尔西,3,1,2.30,3.77,2.83,https://www.okooo.com/soccer/match/1260343/history/
25015,1269474,德甲,01-25 22:30,奥格斯堡,海登海姆,2,1,1.95,3.49,3.85,https://www.okooo.com/soccer/match/1269474/history/
25015,1269471,德甲,01-25 22:30,多特蒙德,不来梅,2,2,1.50,4.68,5.61,https://www.okooo.com/soccer/match/1269471/history/
25015,1269473,德甲,01-25 22:30,弗赖堡,拜仁,1,2,11.23,6.68,1.22,https://www.okooo.com/soccer/match/1269473/history/
25015,1269476,德甲,01-25 22:30,美因茨,斯图加特,2,0,3.15,3.42,2.23,https://www.okooo.com/soccer/match/1269476/history/
25015,1269470,德甲,01-25 22:30,莱比锡,勒沃库森,2,2,3.54,3.54,2.04,https://www.okooo.com/soccer/match/1269470/history/
25015,1269144,意甲,01-26 01:00,那不勒斯,尤文,2,1,2.49,2.88,3.26,https://www.okooo.com/soccer/match/1269144/history/
25015,1259938,西甲,01-25 23:15,马竞,比利亚雷,1,1,1.94,3.53,3.91,https://www.okooo.com/soccer/match/1259938/history/
25015,1259945,西甲,01-26 04:00,巴拉多利德,皇马,0,3,12.17,6.53,1.22,https://www.okooo.com/soccer/match/1259945/history/
