期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24172,1276490,欧冠,11-06 01:45,埃因霍温,赫罗纳,4,0,1.70,4.03,4.57,https://www.okooo.com/soccer/match/1276490/history/
24172,1276492,欧冠,11-06 04:00,博洛尼亚,摩纳哥,0,1,2.69,3.26,2.67,https://www.okooo.com/soccer/match/1276492/history/
24172,1276496,欧冠,11-06 04:00,凯尔特人,莱比锡,3,1,2.53,3.61,2.63,https://www.okooo.com/soccer/match/1276496/history/
24172,1276494,欧冠,11-06 04:00,多特蒙德,格拉茨风暴,1,0,1.20,7.28,12.25,https://www.okooo.com/soccer/match/1276494/history/
24172,1276500,欧冠,11-06 04:00,里尔,尤文,1,1,2.98,3.16,2.49,https://www.okooo.com/soccer/match/1276500/history/
24172,1276498,欧冠,11-06 04:00,利物浦,勒沃库森,4,0,1.74,3.96,4.41,https://www.okooo.com/soccer/match/1276498/history/
24172,1276502,欧冠,11-06 04:00,皇马,AC米兰,1,3,1.43,4.90,6.44,https://www.okooo.com/soccer/match/1276502/history/
24172,1276504,欧冠,11-06 04:00,里斯本,曼城,4,1,3.48,3.73,2.01,https://www.okooo.com/soccer/match/1276504/history/
24172,1264465,英冠,11-06 03:45,布里斯托,谢菲联,1,2,3.05,3.34,2.24,https://www.okooo.com/soccer/match/1264465/history/
24172,1264467,英冠,11-06 03:45,牛津联,赫尔城,1,0,2.86,3.28,2.39,https://www.okooo.com/soccer/match/1264467/history/
24172,1264469,英冠,11-06 03:45,女王巡游,米堡,1,4,3.94,3.68,1.82,https://www.okooo.com/soccer/match/1264469/history/
24172,1264470,英冠,11-06 03:45,谢周三,诺维奇,2,0,2.09,3.33,3.41,https://www.okooo.com/soccer/match/1264470/history/
24172,1264468,英冠,11-06 04:00,普利茅斯,朴次茅斯,1,0,2.33,3.45,2.81,https://www.okooo.com/soccer/match/1264468/history/
24172,1264471,英冠,11-06 04:00,斯旺西,沃特福德,1,0,1.92,3.54,3.70,https://www.okooo.com/soccer/match/1264471/history/
