期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25057,1260429,英超,04-12 22:00,布莱顿,莱切城,2,2,1.28,5.79,9.77,https://www.okooo.com/soccer/match/1260429/history/
25057,1260434,英超,04-12 22:00,诺丁汉森林,埃弗顿,0,1,1.96,3.31,4.11,https://www.okooo.com/soccer/match/1260434/history/
25057,1260435,英超,04-12 22:00,南安普敦,维拉,0,3,5.78,4.51,1.52,https://www.okooo.com/soccer/match/1260435/history/
25057,1260428,英超,04-13 00:30,阿森纳,布伦特,1,1,1.62,4.12,5.22,https://www.okooo.com/soccer/match/1260428/history/
25057,1269567,德甲,04-12 21:30,波鸿,奥格斯堡,1,2,2.36,3.27,3.04,https://www.okooo.com/soccer/match/1269567/history/
25057,1269568,德甲,04-12 21:30,基尔,圣保利,1,2,3.33,3.39,2.16,https://www.okooo.com/soccer/match/1269568/history/
25057,1269564,德甲,04-12 21:30,霍芬海姆,美因茨,2,0,2.47,3.37,2.81,https://www.okooo.com/soccer/match/1269564/history/
25057,1269560,德甲,04-12 21:30,勒沃库森,柏林联合,0,0,1.35,5.03,8.32,https://www.okooo.com/soccer/match/1269560/history/
25057,1269566,德甲,04-12 21:30,门兴,弗赖堡,1,2,2.23,3.60,3.00,https://www.okooo.com/soccer/match/1269566/history/
25057,1269562,德甲,04-13 00:30,拜仁,多特蒙德,2,2,1.44,5.16,5.98,https://www.okooo.com/soccer/match/1269562/history/
25057,1269242,意甲,04-13 00:00,国际米兰,卡利亚里,3,1,1.31,5.35,9.60,https://www.okooo.com/soccer/match/1269242/history/
25057,1269243,意甲,04-13 02:45,尤文,莱切,2,1,1.33,4.92,9.89,https://www.okooo.com/soccer/match/1269243/history/
25057,1260046,西甲,04-13 00:30,塞尔塔,西班牙人,0,2,1.62,3.80,5.68,https://www.okooo.com/soccer/match/1260046/history/
25057,1260042,西甲,04-13 03:00,莱加内斯,巴萨,0,1,9.87,6.19,1.26,https://www.okooo.com/soccer/match/1260042/history/
