期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25022,1260360,英超,02-15 23:00,富勒姆,诺丁汉森林,2,1,2.15,3.36,3.40,https://www.okooo.com/soccer/match/1260360/history/
25022,1260363,英超,02-15 23:00,曼城,纽卡斯尔,4,0,2.01,3.99,3.30,https://www.okooo.com/soccer/match/1260363/history/
25022,1260364,英超,02-15 23:00,南安普敦,伯恩茅斯,1,3,5.75,4.65,1.50,https://www.okooo.com/soccer/match/1260364/history/
25022,1260366,英超,02-15 23:00,西汉姆,布伦特,0,1,2.35,3.59,2.85,https://www.okooo.com/soccer/match/1260366/history/
25022,1260359,英超,02-16 01:30,水晶宫,埃弗顿,1,2,1.99,3.16,4.25,https://www.okooo.com/soccer/match/1260359/history/
25022,1269504,德甲,02-15 22:30,波鸿,多特蒙德,2,0,5.36,4.36,1.56,https://www.okooo.com/soccer/match/1269504/history/
25022,1269505,德甲,02-15 22:30,圣保利,弗赖堡,0,1,2.45,3.12,3.05,https://www.okooo.com/soccer/match/1269505/history/
25022,1269498,德甲,02-15 22:30,斯图加特,沃尔夫斯堡,1,2,1.57,4.43,5.21,https://www.okooo.com/soccer/match/1269498/history/
25022,1269503,德甲,02-15 22:30,柏林联合,门兴,1,2,2.15,3.49,3.28,https://www.okooo.com/soccer/match/1269503/history/
25022,1269497,德甲,02-16 01:30,勒沃库森,拜仁,0,0,3.03,3.46,2.29,https://www.okooo.com/soccer/match/1269497/history/
25022,1269173,意甲,02-16 01:00,拉齐奥,那不勒斯,2,2,2.46,3.04,3.15,https://www.okooo.com/soccer/match/1269173/history/
25022,1269174,意甲,02-16 03:45,AC米兰,维罗纳,1,0,1.34,5.17,8.59,https://www.okooo.com/soccer/match/1269174/history/
25022,1259970,西甲,02-15 23:15,奥萨苏纳,皇马,1,1,6.33,4.79,1.45,https://www.okooo.com/soccer/match/1259970/history/
25022,1259967,西甲,02-16 01:30,马竞,塞尔塔,1,1,1.39,4.71,8.11,https://www.okooo.com/soccer/match/1259967/history/
