期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25026,1260373,英超,02-22 04:00,莱切城,布伦特,0,4,3.58,3.75,1.97,https://www.okooo.com/soccer/match/1260373/history/
25026,1264705,英冠,02-22 03:45,布里斯托,米堡,2,1,2.30,3.36,2.95,https://www.okooo.com/soccer/match/1264705/history/
25026,1264706,英冠,02-22 04:00,伯恩利,谢周三,4,0,1.89,3.22,4.33,https://www.okooo.com/soccer/match/1264706/history/
25026,1269510,德甲,02-22 03:30,弗赖堡,不来梅,5,0,2.00,3.45,3.76,https://www.okooo.com/soccer/match/1269510/history/
25026,1271891,德乙,02-22 01:30,柏林赫塔,纽伦堡,0,0,1.95,3.63,3.47,https://www.okooo.com/soccer/match/1271891/history/
25026,1271887,德乙,02-22 01:30,汉堡,凯泽斯劳滕,3,0,1.67,3.85,4.60,https://www.okooo.com/soccer/match/1271887/history/
25026,1269183,意甲,02-22 03:45,莱切,乌迪内斯,0,1,2.95,2.99,2.62,https://www.okooo.com/soccer/match/1269183/history/
25026,1259978,西甲,02-22 04:00,塞尔塔,奥萨苏纳,1,0,1.71,3.69,5.00,https://www.okooo.com/soccer/match/1259978/history/
25026,1263214,法甲,02-22 03:45,雷恩,兰斯,1,0,2.20,3.34,3.32,https://www.okooo.com/soccer/match/1263214/history/
25026,1263536,法乙,02-22 03:00,敦刻尔克,克莱蒙,3,0,1.78,3.38,4.50,https://www.okooo.com/soccer/match/1263536/history/
25026,1263533,法乙,02-22 03:00,格勒诺布尔,甘冈,1,1,3.01,3.06,2.36,https://www.okooo.com/soccer/match/1263533/history/
25026,1273860,法乙,02-22 03:00,巴黎FC,特鲁瓦,1,0,1.80,3.27,4.54,https://www.okooo.com/soccer/match/1273860/history/
25026,1263534,法乙,02-22 03:00,罗德兹,亚眠,1,1,1.50,4.10,5.92,https://www.okooo.com/soccer/match/1263534/history/
25026,1270251,葡超,02-22 04:15,布拉加,葡萄牙国民,1,0,1.51,4.09,6.05,https://www.okooo.com/soccer/match/1270251/history/
