期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25111,1308821,欧冠,08-13 00:00,卡拉巴,斯肯迪亚,5,1,1.30,5.21,8.91,https://www.okooo.com/soccer/match/1308821/history/
25111,1308813,欧冠,08-13 01:00,哥本哈根,马尔默,5,0,1.74,3.36,5.13,https://www.okooo.com/soccer/match/1308813/history/
25111,1308809,欧冠,08-13 01:00,费内巴切,费耶诺德,5,2,1.59,4.38,5.34,https://www.okooo.com/soccer/match/1308809/history/
25111,1308825,欧冠,08-13 01:00,比尔森,流浪者,2,1,1.75,4.06,3.95,https://www.okooo.com/soccer/match/1308825/history/
25111,1308824,欧冠,08-13 01:30,布鲁日,萨尔茨堡,3,2,1.69,4.02,4.37,https://www.okooo.com/soccer/match/1308824/history/
25111,1308817,欧冠,08-13 02:15,费伦茨,卢多戈雷茨,3,0,1.48,4.08,6.61,https://www.okooo.com/soccer/match/1308817/history/
25111,1308812,欧冠,08-13 02:15,布拉迪斯拉发,阿拉木图凯拉特,1,0,1.62,3.96,4.92,https://www.okooo.com/soccer/match/1308812/history/
25111,1308808,欧冠,08-13 03:00,本菲卡,尼斯,2,0,1.53,4.66,5.81,https://www.okooo.com/soccer/match/1308808/history/
25111,1292312,欧洲超级杯,08-14 03:00,巴黎圣曼,热刺,2,2,1.40,5.01,7.10,https://www.okooo.com/soccer/match/1292312/history/
25111,1309975,欧协联,08-14 00:00,伊斯坦布尔,维京,1,1,2.03,3.82,3.06,https://www.okooo.com/soccer/match/1309975/history/
25111,1302056,英联杯,08-14 02:45,切尔滕汉姆,埃克塞特,2,0,2.91,3.26,2.34,https://www.okooo.com/soccer/match/1302056/history/
25111,1302069,英联杯,08-14 02:45,哈德斯,莱切城,2,2,5.07,4.21,1.56,https://www.okooo.com/soccer/match/1302069/history/
25111,1302052,英联杯,08-14 02:45,巴恩斯利,弗利特伍德,2,2,1.63,4.01,4.64,https://www.okooo.com/soccer/match/1302052/history/
25111,1302067,英联杯,08-14 03:00,伯明翰,谢菲联,2,1,1.74,3.70,4.46,https://www.okooo.com/soccer/match/1302067/history/
