期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25119,1296124,英超,08-23 22:00,伯恩茅斯,狼队,1,0,1.81,3.74,4.30,https://www.okooo.com/soccer/match/1296124/history/
25119,1296126,英超,08-23 22:00,布伦特,维拉,1,0,3.28,3.47,2.17,https://www.okooo.com/soccer/match/1296126/history/
25119,1296127,英超,08-23 22:00,伯恩利,桑德兰,2,0,2.36,3.12,3.23,https://www.okooo.com/soccer/match/1296127/history/
25119,1296125,英超,08-24 00:30,阿森纳,利兹联,5,0,1.33,5.35,8.93,https://www.okooo.com/soccer/match/1296125/history/
25119,1299785,德甲,08-23 21:30,弗赖堡,奥格斯堡,1,3,1.93,3.52,3.91,https://www.okooo.com/soccer/match/1299785/history/
25119,1299688,德甲,08-23 21:30,法兰克福,不来梅,4,1,1.57,4.47,5.10,https://www.okooo.com/soccer/match/1299688/history/
25119,1299790,德甲,08-23 21:30,海登海姆,沃尔夫斯堡,1,3,2.77,3.36,2.51,https://www.okooo.com/soccer/match/1299790/history/
25119,1299784,德甲,08-23 21:30,勒沃库森,霍芬海姆,1,2,1.70,4.16,4.38,https://www.okooo.com/soccer/match/1299784/history/
25119,1299788,德甲,08-23 21:30,柏林联合,斯图加特,2,1,3.95,3.78,1.85,https://www.okooo.com/soccer/match/1299788/history/
25119,1299789,德甲,08-24 00:30,圣保利,多特蒙德,3,3,4.11,3.64,1.86,https://www.okooo.com/soccer/match/1299789/history/
25119,1292573,意甲,08-24 00:30,萨索洛,那不勒斯,0,2,5.73,3.79,1.62,https://www.okooo.com/soccer/match/1292573/history/
25119,1302567,西甲,08-23 23:00,马洛卡,塞尔塔,1,1,3.16,3.19,2.35,https://www.okooo.com/soccer/match/1302567/history/
25119,1302562,西甲,08-24 01:30,马竞,埃尔切,1,1,1.26,5.73,11.41,https://www.okooo.com/soccer/match/1302562/history/
25119,1302566,西甲,08-24 03:30,莱万特,巴萨,2,3,11.25,6.98,1.22,https://www.okooo.com/soccer/match/1302566/history/
