期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24074,1252447,欧冠,05-08 03:00,巴黎圣曼,多特蒙德,0,1,1.50,4.95,5.50,https://www.okooo.com/soccer/match/1252447/history/
24074,1252448,欧冠,05-09 03:00,皇马,拜仁,2,1,1.96,3.76,3.59,https://www.okooo.com/soccer/match/1252448/history/
24074,1255833,欧联,05-10 03:00,勒沃库森,罗马,2,2,1.55,4.39,5.40,https://www.okooo.com/soccer/match/1255833/history/
24074,1255831,欧联,05-10 03:00,亚特兰大,马赛,3,0,1.84,3.57,4.32,https://www.okooo.com/soccer/match/1255831/history/
24074,1255828,欧协联,05-09 00:45,布鲁日,佛罗伦萨,1,1,2.59,3.47,2.55,https://www.okooo.com/soccer/match/1255828/history/
24074,1255826,欧协联,05-10 03:00,奥林匹亚科斯,维拉,2,0,3.35,3.84,1.98,https://www.okooo.com/soccer/match/1255826/history/
24074,1255240,英超,05-07 03:00,水晶宫,曼联,4,0,2.00,3.84,3.39,https://www.okooo.com/soccer/match/1255240/history/
24074,1228138,意甲,05-07 00:00,萨勒尼塔纳,亚特兰大,1,2,9.96,5.82,1.28,https://www.okooo.com/soccer/match/1228138/history/
24074,1228141,意甲,05-07 02:45,乌迪内斯,那不勒斯,1,1,3.79,3.65,1.91,https://www.okooo.com/soccer/match/1228141/history/
24074,1255927,法甲,05-07 03:00,里尔,里昂,3,4,2.02,3.72,3.36,https://www.okooo.com/soccer/match/1255927/history/
24074,1249759,荷甲,05-07 02:00,SBV精英,奈梅亨,0,3,2.24,3.56,2.92,https://www.okooo.com/soccer/match/1249759/history/
24074,1242332,瑞典超,05-07 01:10,哥德堡盖斯,哥德堡,2,1,2.77,3.19,2.46,https://www.okooo.com/soccer/match/1242332/history/
24074,1252508,解放者杯,05-08 06:00,罗萨里奥,米内罗竞技,0,1,3.51,2.93,2.20,https://www.okooo.com/soccer/match/1252508/history/
24074,1252500,解放者杯,05-09 06:00,铁路工场,瓜亚基尔,3,1,1.51,3.96,6.08,https://www.okooo.com/soccer/match/1252500/history/
