期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24088,1256411,意甲,06-03 00:00,亚特兰大,佛罗伦萨,2,3,1.56,4.40,5.14,https://www.okooo.com/soccer/match/1256411/history/
24088,1256739,法甲,06-02 23:00,梅斯,圣埃蒂安,2,1,2.54,3.36,2.69,https://www.okooo.com/soccer/match/1256739/history/
24088,1242369,瑞典超,06-02 20:00,佐加顿斯,哈马比,0,3,1.72,3.84,4.21,https://www.okooo.com/soccer/match/1242369/history/
24088,1242374,瑞典超,06-02 20:00,卡尔马,韦斯特罗斯,0,4,2.64,3.31,2.51,https://www.okooo.com/soccer/match/1242374/history/
24088,1242371,瑞典超,06-02 22:30,赫根,索尔纳,4,1,1.87,3.82,3.51,https://www.okooo.com/soccer/match/1242371/history/
24088,1242375,瑞典超,06-02 22:30,韦纳穆,米亚尔比,1,2,2.61,3.14,2.64,https://www.okooo.com/soccer/match/1242375/history/
24088,1242911,挪超,06-02 20:30,莫尔德,维京,2,2,1.70,4.03,4.12,https://www.okooo.com/soccer/match/1242911/history/
24088,1242912,挪超,06-02 23:00,海于格松,博德闪耀,0,1,4.68,4.07,1.61,https://www.okooo.com/soccer/match/1242912/history/
24088,1242913,挪超,06-02 23:00,KFUM奥斯陆,桑纳菲尤尔,3,3,2.19,3.28,3.14,https://www.okooo.com/soccer/match/1242913/history/
24088,1242914,挪超,06-02 23:00,克里斯蒂安松,萨普斯,3,1,2.48,3.60,2.50,https://www.okooo.com/soccer/match/1242914/history/
24088,1242915,挪超,06-02 23:00,斯特罗姆,奥德,1,1,1.55,4.37,4.92,https://www.okooo.com/soccer/match/1242915/history/
24088,1242916,挪超,06-02 23:00,特罗姆瑟,利勒斯特,1,2,2.05,3.52,3.26,https://www.okooo.com/soccer/match/1242916/history/
24088,1242917,挪超,06-03 01:15,罗森博格,腓特烈斯塔,1,1,2.23,3.24,3.09,https://www.okooo.com/soccer/match/1242917/history/
24088,1244075,美职,06-03 04:45,亚特兰大联,夏洛特FC,2,3,1.79,3.66,4.07,https://www.okooo.com/soccer/match/1244075/history/
