期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24152,1260168,英超,09-28 22:00,阿森纳,莱切城,4,2,1.19,6.87,14.49,https://www.okooo.com/soccer/match/1260168/history/
24152,1260169,英超,09-28 22:00,布伦特,西汉姆,1,1,2.19,3.56,3.11,https://www.okooo.com/soccer/match/1260169/history/
24152,1260170,英超,09-28 22:00,切尔西,布莱顿,4,2,1.74,4.15,4.17,https://www.okooo.com/soccer/match/1260170/history/
24152,1260171,英超,09-28 22:00,埃弗顿,水晶宫,2,1,2.69,3.30,2.61,https://www.okooo.com/soccer/match/1260171/history/
24152,1260175,英超,09-28 22:00,诺丁汉森林,富勒姆,0,1,2.46,3.16,2.99,https://www.okooo.com/soccer/match/1260175/history/
24152,1260176,英超,09-29 00:30,狼队,利物浦,1,2,8.31,5.78,1.31,https://www.okooo.com/soccer/match/1260176/history/
24152,1269348,德甲,09-28 21:30,弗赖堡,圣保利,0,3,1.56,4.15,5.67,https://www.okooo.com/soccer/match/1269348/history/
24152,1269350,德甲,09-28 21:30,美因茨,海登海姆,0,2,1.83,3.66,4.20,https://www.okooo.com/soccer/match/1269350/history/
24152,1269351,德甲,09-28 21:30,门兴,柏林联合,1,0,2.14,3.45,3.30,https://www.okooo.com/soccer/match/1269351/history/
24152,1269345,德甲,09-28 21:30,莱比锡,奥格斯堡,4,0,1.48,4.72,5.83,https://www.okooo.com/soccer/match/1269345/history/
24152,1269349,德甲,09-28 21:30,沃尔夫斯堡,斯图加特,2,2,3.37,3.72,2.03,https://www.okooo.com/soccer/match/1269349/history/
24152,1269344,德甲,09-29 00:30,拜仁,勒沃库森,1,1,1.64,4.47,4.51,https://www.okooo.com/soccer/match/1269344/history/
24152,1268981,意甲,09-29 00:00,热那亚,尤文,0,3,5.27,3.35,1.76,https://www.okooo.com/soccer/match/1268981/history/
24152,1259811,西甲,09-29 03:00,奥萨苏纳,巴萨,4,2,4.49,3.95,1.73,https://www.okooo.com/soccer/match/1259811/history/
