期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23109,1216507,英超,09-02 03:00,卢顿,西汉姆,1,2,4.57,3.96,1.72,https://www.okooo.com/soccer/match/1216507/history/
23109,1225960,德甲,09-02 02:30,多特蒙德,海登海姆,2,2,1.24,6.73,9.81,https://www.okooo.com/soccer/match/1225960/history/
23109,1226290,德乙,09-02 00:30,不伦瑞克,圣保利,1,1,3.92,3.61,1.85,https://www.okooo.com/soccer/match/1226290/history/
23109,1226285,德乙,09-02 00:30,杜塞尔多夫,卡尔斯鲁厄,3,1,2.29,3.63,2.78,https://www.okooo.com/soccer/match/1226285/history/
23109,1227819,意甲,09-02 00:30,萨索洛,维罗纳,3,1,1.96,3.59,3.77,https://www.okooo.com/soccer/match/1227819/history/
23109,1227818,意甲,09-02 02:45,罗马,AC米兰,1,2,2.83,3.05,2.69,https://www.okooo.com/soccer/match/1227818/history/
23109,1219033,西甲,09-02 01:30,加的斯,比利亚雷,3,1,3.21,3.49,2.19,https://www.okooo.com/soccer/match/1219033/history/
23109,1219030,西甲,09-02 04:00,阿尔梅里亚,塞尔塔,2,3,2.82,3.31,2.51,https://www.okooo.com/soccer/match/1219030/history/
23109,1225241,法甲,09-02 03:00,南特,马赛,1,1,5.29,4.16,1.60,https://www.okooo.com/soccer/match/1225241/history/
23109,1224435,荷甲,09-02 02:00,鹿特丹,奈梅亨,1,1,1.98,3.61,3.47,https://www.okooo.com/soccer/match/1224435/history/
23109,1224745,荷乙,09-02 02:00,埃门,多德勒支,2,4,1.45,4.52,5.72,https://www.okooo.com/soccer/match/1224745/history/
23109,1224746,荷乙,09-02 02:00,特尔斯达,埃因FC,0,1,2.25,3.32,2.93,https://www.okooo.com/soccer/match/1224746/history/
23109,1224750,荷乙,09-02 02:00,海尔蒙特,坎布尔,2,1,3.69,3.70,1.83,https://www.okooo.com/soccer/match/1224750/history/
23109,1224747,荷乙,09-02 02:00,奥斯,格罗宁根,0,2,5.30,4.28,1.51,https://www.okooo.com/soccer/match/1224747/history/
