期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
26014,1312668,欧联,01-23 01:45,布兰,中日德兰,3,3,3.58,3.54,2.01,https://www.okooo.com/soccer/match/1312668/history/
26014,1312667,欧联,01-23 01:45,博洛尼亚,凯尔特人,2,2,1.68,3.89,4.79,https://www.okooo.com/soccer/match/1312667/history/
26014,1312669,欧联,01-23 01:45,费内巴切,维拉,0,1,2.40,3.53,2.77,https://www.okooo.com/soccer/match/1312669/history/
26014,1312670,欧联,01-23 01:45,费耶诺德,格拉茨风暴,3,0,1.33,5.72,7.58,https://www.okooo.com/soccer/match/1312670/history/
26014,1312672,欧联,01-23 01:45,马尔默,贝尔格莱德红星,0,1,4.54,3.91,1.72,https://www.okooo.com/soccer/match/1312672/history/
26014,1312673,欧联,01-23 01:45,塞萨洛尼基,贝蒂斯,2,0,2.19,3.35,3.30,https://www.okooo.com/soccer/match/1312673/history/
26014,1312674,欧联,01-23 01:45,比尔森,波尔图,1,1,4.99,3.72,1.70,https://www.okooo.com/soccer/match/1312674/history/
26014,1312675,欧联,01-23 01:45,年轻人,里昂,0,1,4.43,3.77,1.75,https://www.okooo.com/soccer/match/1312675/history/
26014,1312677,欧联,01-23 04:00,布拉加,诺丁汉森林,1,0,2.84,3.12,2.57,https://www.okooo.com/soccer/match/1312677/history/
26014,1312678,欧联,01-23 04:00,塞尔塔,里尔,2,1,2.27,3.29,3.15,https://www.okooo.com/soccer/match/1312678/history/
26014,1312682,欧联,01-23 04:00,尼斯,前进之鹰,3,1,2.00,3.81,3.39,https://www.okooo.com/soccer/match/1312682/history/
26014,1312676,欧联,01-23 04:00,罗马,斯图加特,2,0,2.19,3.42,3.23,https://www.okooo.com/soccer/match/1312676/history/
26014,1312684,欧联,01-23 04:00,萨尔茨堡,巴塞尔,3,1,2.14,3.78,3.04,https://www.okooo.com/soccer/match/1312684/history/
26014,1312683,欧联,01-23 04:00,乌德勒支,亨克,0,2,3.27,3.43,2.16,https://www.okooo.com/soccer/match/1312683/history/
