期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25055,1288895,欧冠,04-10 03:00,巴萨,多特蒙德,4,0,1.32,5.91,8.20,https://www.okooo.com/soccer/match/1288895/history/
25055,1288891,欧冠,04-10 03:00,巴黎圣曼,维拉,3,1,1.49,4.60,6.18,https://www.okooo.com/soccer/match/1288891/history/
25055,1288922,欧联,04-11 00:45,博德闪耀,拉齐奥,2,0,3.01,3.42,2.32,https://www.okooo.com/soccer/match/1288922/history/
25055,1288924,欧联,04-11 03:00,流浪者,毕尔巴鄂,0,0,4.02,3.47,1.93,https://www.okooo.com/soccer/match/1288924/history/
25055,1288920,欧联,04-11 03:00,热刺,法兰克福,1,1,1.63,4.31,4.79,https://www.okooo.com/soccer/match/1288920/history/
25055,1288955,欧协联,04-11 00:45,华沙军团,切尔西,0,3,5.47,4.20,1.55,https://www.okooo.com/soccer/match/1288955/history/
25055,1288956,欧协联,04-11 03:00,佐加顿斯,维快速,0,1,2.76,3.12,2.61,https://www.okooo.com/soccer/match/1288956/history/
25055,1288952,欧协联,04-11 03:00,采列,佛罗伦萨,1,2,5.32,4.04,1.60,https://www.okooo.com/soccer/match/1288952/history/
25055,1288950,欧协联,04-11 03:00,贝蒂斯,比亚韦,2,0,1.22,6.29,11.80,https://www.okooo.com/soccer/match/1288950/history/
25055,1264799,英冠,04-10 02:45,牛津联,女王巡游,1,3,2.50,2.94,3.04,https://www.okooo.com/soccer/match/1264799/history/
25055,1264800,英冠,04-10 02:45,斯旺西,普利茅斯,3,0,1.67,3.66,5.08,https://www.okooo.com/soccer/match/1264800/history/
25055,1264797,英冠,04-10 03:00,考文垂,朴次茅斯,1,0,1.59,4.08,5.15,https://www.okooo.com/soccer/match/1264797/history/
25055,1282103,挪超,04-10 01:00,腓特烈斯塔,瓦勒伦加,2,0,2.27,3.19,3.07,https://www.okooo.com/soccer/match/1282103/history/
25055,1282098,挪超,04-11 01:00,维京,克里斯蒂安松,3,1,1.38,4.92,6.64,https://www.okooo.com/soccer/match/1282098/history/
