期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25162,1312614,欧联,11-07 01:45,贝尔格莱德红星,里尔,1,0,2.73,3.50,2.45,https://www.okooo.com/soccer/match/1312614/history/
25162,1312616,欧联,11-07 01:45,马尔默,帕纳辛纳科斯,0,1,2.99,3.32,2.34,https://www.okooo.com/soccer/match/1312616/history/
25162,1312617,欧联,11-07 01:45,中日德兰,凯尔特人,3,1,1.97,3.73,3.48,https://www.okooo.com/soccer/match/1312617/history/
25162,1312618,欧联,11-07 01:45,尼斯,弗赖堡,1,3,2.70,3.26,2.60,https://www.okooo.com/soccer/match/1312618/history/
25162,1312619,欧联,11-07 01:45,萨尔茨堡,前进之鹰,2,0,1.62,4.25,4.80,https://www.okooo.com/soccer/match/1312619/history/
25162,1312620,欧联,11-07 01:45,格拉茨风暴,诺丁汉森林,0,0,4.70,3.82,1.70,https://www.okooo.com/soccer/match/1312620/history/
25162,1312621,欧联,11-07 01:45,乌德勒支,波尔图,1,1,4.59,3.56,1.77,https://www.okooo.com/soccer/match/1312621/history/
25162,1312624,欧联,11-07 04:00,博洛尼亚,布兰,0,0,1.35,4.90,8.55,https://www.okooo.com/soccer/match/1312624/history/
25162,1312625,欧联,11-07 04:00,布拉加,亨克,3,4,1.68,3.92,4.67,https://www.okooo.com/soccer/match/1312625/history/
25162,1312629,欧联,11-07 04:00,流浪者,罗马,0,2,5.19,3.90,1.63,https://www.okooo.com/soccer/match/1312629/history/
25162,1312623,欧联,11-07 04:00,贝蒂斯,里昂,2,0,1.60,4.12,5.22,https://www.okooo.com/soccer/match/1312623/history/
25162,1312630,欧联,11-07 04:00,斯图加特,费耶诺德,2,0,1.70,4.04,4.38,https://www.okooo.com/soccer/match/1312630/history/
25162,1312628,欧联,11-07 04:00,比尔森,费内巴切,0,0,3.27,3.39,2.16,https://www.okooo.com/soccer/match/1312628/history/
25162,1312627,欧联,11-07 04:00,塞萨洛尼基,年轻人,4,0,1.45,4.78,6.28,https://www.okooo.com/soccer/match/1312627/history/
