期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
26015,1299473,英冠,01-24 04:00,德比郡,西布朗,1,1,2.62,3.13,2.72,https://www.okooo.com/soccer/match/1299473/history/
26015,1299950,德甲,01-24 03:30,圣保利,汉堡,0,0,2.82,2.92,2.79,https://www.okooo.com/soccer/match/1299950/history/
26015,1307620,德乙,01-24 01:30,比勒菲尔德,基尔,2,2,2.27,3.24,3.10,https://www.okooo.com/soccer/match/1307620/history/
26015,1307617,德乙,01-24 01:30,达姆施塔特,纽伦堡,2,0,1.93,3.51,3.69,https://www.okooo.com/soccer/match/1307617/history/
26015,1292779,意甲,01-24 03:45,国际米兰,比萨,6,2,1.26,6.12,10.75,https://www.okooo.com/soccer/match/1292779/history/
26015,1302756,西甲,01-24 04:00,莱万特,埃尔切,3,2,2.26,3.34,3.19,https://www.okooo.com/soccer/match/1302756/history/
26015,1301403,法甲,01-24 03:00,欧塞尔,巴黎圣曼,0,1,8.42,5.12,1.35,https://www.okooo.com/soccer/match/1301403/history/
26015,1301852,法乙,01-24 03:00,亚眠,拉瓦勒,0,0,2.66,2.92,2.76,https://www.okooo.com/soccer/match/1301852/history/
26015,1301855,法乙,01-24 03:00,阿纳西,克莱蒙,2,1,1.94,3.20,3.96,https://www.okooo.com/soccer/match/1301855/history/
26015,1301854,法乙,01-24 03:00,南锡,罗德兹,1,3,2.08,3.32,3.35,https://www.okooo.com/soccer/match/1301854/history/
26015,1301853,法乙,01-24 03:00,波城,格勒诺布尔,2,2,1.74,3.56,4.47,https://www.okooo.com/soccer/match/1301853/history/
26015,1297753,荷乙,01-24 03:00,多德勒支,登博思,3,2,2.14,3.69,2.88,https://www.okooo.com/soccer/match/1297753/history/
26015,1307925,葡超,01-24 04:15,卡萨皮亚,阿维SAD,3,3,2.04,3.12,3.84,https://www.okooo.com/soccer/match/1307925/history/
