期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23023,1195947,英超,02-19 22:00,曼联,莱切城,3,0,1.55,4.41,5.54,https://www.okooo.com/soccer/match/1195947/history/
23023,1171645,英超,02-20 00:30,热刺,西汉姆,2,0,1.85,3.52,4.40,https://www.okooo.com/soccer/match/1171645/history/
23023,1172682,德甲,02-19 22:30,柏林联合,沙尔克,0,0,1.65,3.60,5.86,https://www.okooo.com/soccer/match/1172682/history/
23023,1172680,德甲,02-20 00:30,多特蒙德,柏林赫塔,4,1,1.40,5.02,6.96,https://www.okooo.com/soccer/match/1172680/history/
23023,1172681,德甲,02-20 02:30,勒沃库森,美因茨,2,3,1.90,3.67,3.90,https://www.okooo.com/soccer/match/1172681/history/
23023,1176596,意甲,02-19 22:00,萨勒尼塔纳,拉齐奥,0,2,4.84,3.66,1.74,https://www.okooo.com/soccer/match/1176596/history/
23023,1176599,意甲,02-20 01:00,斯佩齐亚,尤文,0,2,5.53,3.81,1.64,https://www.okooo.com/soccer/match/1176599/history/
23023,1176595,意甲,02-20 03:45,罗马,维罗纳,1,0,1.74,3.41,5.37,https://www.okooo.com/soccer/match/1176595/history/
23023,1176207,西甲,02-19 23:15,巴列卡诺,塞维利亚,1,1,2.37,3.09,3.24,https://www.okooo.com/soccer/match/1176207/history/
23023,1176208,西甲,02-20 01:30,马竞,毕尔巴鄂,1,0,1.97,3.27,4.19,https://www.okooo.com/soccer/match/1176208/history/
23023,1176201,西甲,02-20 04:00,巴萨,加的斯,2,0,1.22,6.41,13.29,https://www.okooo.com/soccer/match/1176201/history/
23023,1172356,法甲,02-19 22:00,布雷斯特,摩纳哥,1,2,4.32,3.75,1.79,https://www.okooo.com/soccer/match/1172356/history/
23023,1172359,法甲,02-19 22:00,特鲁瓦,蒙彼利埃,0,1,3.12,3.28,2.33,https://www.okooo.com/soccer/match/1172359/history/
23023,1172358,法甲,02-20 03:45,图卢兹,马赛,2,3,3.64,3.68,1.96,https://www.okooo.com/soccer/match/1172358/history/
