期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23045,1210778,英超,04-05 02:45,伯恩茅斯,布莱顿,0,2,5.44,4.12,1.61,https://www.okooo.com/soccer/match/1210778/history/
23045,1210779,英超,04-05 02:45,利兹联,诺丁汉森林,2,1,1.72,3.79,4.87,https://www.okooo.com/soccer/match/1210779/history/
23045,1210780,英超,04-05 02:45,莱切城,维拉,1,2,2.59,3.39,2.70,https://www.okooo.com/soccer/match/1210780/history/
23045,1210781,英超,04-05 03:00,切尔西,利物浦,0,0,2.28,3.50,3.15,https://www.okooo.com/soccer/match/1210781/history/
23045,1210777,英超,04-06 03:00,西汉姆,纽卡斯尔,1,5,3.26,3.26,2.35,https://www.okooo.com/soccer/match/1210777/history/
23045,1210776,英超,04-06 03:00,曼联,布伦特,1,0,1.61,4.19,5.21,https://www.okooo.com/soccer/match/1210776/history/
23045,1209705,德国杯,04-05 00:00,法兰克福,柏林联合,2,0,1.97,3.29,3.98,https://www.okooo.com/soccer/match/1209705/history/
23045,1209702,德国杯,04-05 02:45,拜仁,弗赖堡,1,2,1.17,7.44,14.88,https://www.okooo.com/soccer/match/1209702/history/
23045,1209704,德国杯,04-06 00:30,纽伦堡,斯图加特,0,1,4.48,3.47,1.80,https://www.okooo.com/soccer/match/1209704/history/
23045,1209703,德国杯,04-06 02:45,莱比锡,多特蒙德,2,0,2.02,3.58,3.45,https://www.okooo.com/soccer/match/1209703/history/
23045,1208440,意大利杯,04-05 03:00,尤文,国际米兰,1,1,2.49,3.12,2.94,https://www.okooo.com/soccer/match/1208440/history/
23045,1208437,意大利杯,04-06 03:00,克雷莫纳,佛罗伦萨,0,2,5.40,3.82,1.64,https://www.okooo.com/soccer/match/1208437/history/
23045,1207758,国王杯,04-05 03:10,毕尔巴鄂,奥萨苏纳,1,0,1.53,3.84,6.77,https://www.okooo.com/soccer/match/1207758/history/
23045,1207757,国王杯,04-06 03:00,巴萨,皇马,0,4,2.46,3.42,2.77,https://www.okooo.com/soccer/match/1207757/history/
