期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24036,1219821,英冠,03-09 04:00,谢周三,利兹联,0,2,5.68,4.23,1.51,https://www.okooo.com/soccer/match/1219821/history/
24036,1226159,德甲,03-09 03:30,斯图加特,柏林联合,2,0,1.48,4.42,6.43,https://www.okooo.com/soccer/match/1226159/history/
24036,1226465,德乙,03-09 01:30,杜塞尔多夫,汉堡,2,0,2.45,3.58,2.56,https://www.okooo.com/soccer/match/1226465/history/
24036,1226471,德乙,03-09 01:30,不伦瑞克,罗斯托克,0,1,1.68,3.70,4.74,https://www.okooo.com/soccer/match/1226471/history/
24036,1228070,意甲,03-09 03:45,那不勒斯,都灵,1,1,1.70,3.58,5.22,https://www.okooo.com/soccer/match/1228070/history/
24036,1219271,西甲,03-09 04:00,巴萨,马洛卡,1,0,1.44,4.47,7.09,https://www.okooo.com/soccer/match/1219271/history/
24036,1225430,法甲,03-09 04:00,尼斯,蒙彼利埃,1,2,1.75,3.77,4.47,https://www.okooo.com/soccer/match/1225430/history/
24036,1224629,荷甲,03-09 03:00,前进之鹰,埃因霍温,0,1,6.61,5.06,1.38,https://www.okooo.com/soccer/match/1224629/history/
24036,1224999,荷乙,03-09 03:00,罗达JC,海牙,2,2,2.50,3.60,2.43,https://www.okooo.com/soccer/match/1224999/history/
24036,1225002,荷乙,03-09 03:00,芬洛,埃门,2,0,2.41,3.43,2.61,https://www.okooo.com/soccer/match/1225002/history/
24036,1224998,荷乙,03-09 03:00,坎布尔,格拉夫夏普,1,2,2.22,3.73,2.70,https://www.okooo.com/soccer/match/1224998/history/
24036,1225001,荷乙,03-09 03:00,威廉二世,埃因FC,3,0,1.39,4.56,6.64,https://www.okooo.com/soccer/match/1225001/history/
24036,1228700,葡超,03-09 02:45,波尔蒂芒斯,波尔图,0,3,12.10,6.33,1.21,https://www.okooo.com/soccer/match/1228700/history/
24036,1228704,葡超,03-09 04:45,阿马多拉,卡萨皮亚,3,1,2.36,2.94,3.22,https://www.okooo.com/soccer/match/1228704/history/
