期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25080,1291980,英冠,05-24 22:00,谢菲联,桑德兰,1,2,2.35,2.92,3.36,https://www.okooo.com/soccer/match/1291980/history/
25080,1290993,德国杯,05-25 02:00,比勒菲尔德,斯图加特,2,4,7.28,4.99,1.38,https://www.okooo.com/soccer/match/1290993/history/
25080,1269299,意甲,05-25 00:00,博洛尼亚,热那亚,1,3,1.49,4.22,6.76,https://www.okooo.com/soccer/match/1269299/history/
25080,1269303,意甲,05-25 02:45,AC米兰,蒙扎,2,0,1.24,6.67,10.34,https://www.okooo.com/soccer/match/1269303/history/
25080,1260109,西甲,05-24 22:15,皇马,皇家社会,2,0,1.35,5.60,7.23,https://www.okooo.com/soccer/match/1260109/history/
25080,1260112,西甲,05-25 00:30,西班牙人,拉斯马斯,2,0,1.36,5.10,7.95,https://www.okooo.com/soccer/match/1260112/history/
25080,1260111,西甲,05-25 00:30,莱加内斯,巴拉多利德,3,0,1.33,5.37,8.65,https://www.okooo.com/soccer/match/1260111/history/
25080,1260110,西甲,05-25 03:00,阿拉维斯,奥萨苏纳,1,1,3.21,3.15,2.33,https://www.okooo.com/soccer/match/1260110/history/
25080,1260114,西甲,05-25 03:00,赫塔费,塞尔塔,1,2,4.60,3.67,1.76,https://www.okooo.com/soccer/match/1260114/history/
25080,1260115,西甲,05-25 03:00,巴列卡诺,马洛卡,0,0,1.46,4.36,7.12,https://www.okooo.com/soccer/match/1260115/history/
25080,1291008,法国杯,05-25 03:00,巴黎圣曼,兰斯,3,0,1.14,7.98,16.13,https://www.okooo.com/soccer/match/1291008/history/
25080,1280983,瑞典超,05-24 23:30,哥德堡盖斯,天狼星,2,1,1.98,3.51,3.48,https://www.okooo.com/soccer/match/1280983/history/
25080,1282028,挪超,05-24 22:00,布莱尼,腓特烈斯塔,4,3,2.66,3.07,2.65,https://www.okooo.com/soccer/match/1282028/history/
25080,1282029,挪超,05-25 00:00,博德闪耀,罗森博格,4,0,1.60,4.22,4.66,https://www.okooo.com/soccer/match/1282029/history/
