期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24009,1215227,亚洲杯,01-17 19:30,黎巴嫩,中国,0,0,3.49,2.98,2.18,https://www.okooo.com/soccer/match/1215227/history/
24009,1215228,亚洲杯,01-17 22:30,卡塔尔,塔吉克斯坦,1,0,1.40,4.50,6.80,https://www.okooo.com/soccer/match/1215228/history/
24009,1215233,亚洲杯,01-18 19:30,叙利亚,澳大利亚,0,1,8.87,4.38,1.35,https://www.okooo.com/soccer/match/1215233/history/
24009,1215234,亚洲杯,01-18 22:30,印度,乌兹别克斯坦,0,3,14.58,6.22,1.17,https://www.okooo.com/soccer/match/1215234/history/
24009,1215239,亚洲杯,01-19 01:30,巴勒斯坦,阿联酋,1,1,4.05,3.12,1.95,https://www.okooo.com/soccer/match/1215239/history/
24009,1245976,意超杯,01-19 03:00,那不勒斯,佛罗伦萨,3,0,2.58,3.17,2.79,https://www.okooo.com/soccer/match/1245976/history/
24009,1245880,国王杯,01-18 03:00,巴伦西亚,塞尔塔,1,3,2.08,3.18,3.64,https://www.okooo.com/soccer/match/1245880/history/
24009,1245890,国王杯,01-18 04:30,赫罗纳,巴列卡诺,3,1,1.67,3.89,4.72,https://www.okooo.com/soccer/match/1245890/history/
24009,1245887,国王杯,01-19 04:30,马竞,皇马,2,2,2.75,3.46,2.42,https://www.okooo.com/soccer/match/1245887/history/
24009,1240748,非洲杯,01-18 01:00,摩洛哥,坦桑尼亚,3,0,1.17,6.17,19.14,https://www.okooo.com/soccer/match/1240748/history/
24009,1240749,非洲杯,01-18 04:00,民主刚果,赞比亚,1,1,2.44,2.86,3.17,https://www.okooo.com/soccer/match/1240749/history/
24009,1240751,非洲杯,01-18 22:00,赤道几内亚,几内亚比绍,4,2,2.42,2.89,3.17,https://www.okooo.com/soccer/match/1240751/history/
24009,1240753,非洲杯,01-19 01:00,科特迪瓦,尼日利亚,0,1,2.14,2.97,3.72,https://www.okooo.com/soccer/match/1240753/history/
24009,1240755,非洲杯,01-19 04:00,埃及,加纳,2,2,2.20,2.90,3.67,https://www.okooo.com/soccer/match/1240755/history/
