期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
26026,1295979,英超,02-07 04:00,利兹联,诺丁汉森林,,,2.19,3.28,3.42,https://www.okooo.com/soccer/match/1295979/history/
26026,1299495,英冠,02-07 04:00,查尔顿,女王巡游,,,2.72,3.08,2.65,https://www.okooo.com/soccer/match/1299495/history/
26026,1299966,德甲,02-07 03:30,柏林联合,法兰克福,,,2.13,3.38,3.42,https://www.okooo.com/soccer/match/1299966/history/
26026,1307635,德乙,02-07 01:30,菲尔特,马格德堡,,,3.85,3.73,1.82,https://www.okooo.com/soccer/match/1307635/history/
26026,1307637,德乙,02-07 01:30,明斯特,波鸿,,,2.64,3.37,2.50,https://www.okooo.com/soccer/match/1307637/history/
26026,1292804,意甲,02-07 03:45,维罗纳,比萨,,,2.30,3.03,3.42,https://www.okooo.com/soccer/match/1292804/history/
26026,1302775,西甲,02-07 04:00,塞尔塔,奥萨苏纳,,,1.97,3.27,4.13,https://www.okooo.com/soccer/match/1302775/history/
26026,1301428,法甲,02-07 03:45,梅斯,里尔,,,4.90,3.94,1.67,https://www.okooo.com/soccer/match/1301428/history/
26026,1301875,法乙,02-07 03:00,阿纳西,格勒诺布尔,,,1.89,3.09,4.33,https://www.okooo.com/soccer/match/1301875/history/
26026,1311193,法乙,02-07 03:00,布洛涅,罗德兹,,,2.28,3.20,3.00,https://www.okooo.com/soccer/match/1311193/history/
26026,1301870,法乙,02-07 03:00,敦刻尔克,甘冈,,,2.12,3.20,3.34,https://www.okooo.com/soccer/match/1301870/history/
26026,1301872,法乙,02-07 03:00,圣旺红星,波城,,,2.32,3.14,2.99,https://www.okooo.com/soccer/match/1301872/history/
26026,1301868,法乙,02-07 03:00,兰斯,巴斯蒂亚,,,1.62,3.56,5.41,https://www.okooo.com/soccer/match/1301868/history/
26026,1296669,荷甲,02-07 03:00,布雷达,SBV精英,,,1.78,3.71,4.18,https://www.okooo.com/soccer/match/1296669/history/
