期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25110,1297506,社区盾杯,08-10 22:00,水晶宫,利物浦,2,2,4.76,4.16,1.65,https://www.okooo.com/soccer/match/1297506/history/
25110,1296487,荷甲,08-10 20:30,阿贾克斯,特尔斯达,2,0,1.17,7.34,12.86,https://www.okooo.com/soccer/match/1296487/history/
25110,1296486,荷甲,08-10 20:30,阿尔克马,格罗宁根,4,1,1.34,5.08,8.35,https://www.okooo.com/soccer/match/1296486/history/
25110,1296488,荷甲,08-10 22:45,乌德勒支,赫拉克勒斯,4,0,1.54,4.12,5.68,https://www.okooo.com/soccer/match/1296488/history/
25110,1307770,葡超,08-11 00:00,法马利康,圣克拉拉,3,0,2.21,3.00,3.49,https://www.okooo.com/soccer/match/1307770/history/
25110,1307764,葡超,08-11 03:30,布拉加,通德拉,3,0,1.46,4.27,6.62,https://www.okooo.com/soccer/match/1307764/history/
25110,1307768,葡超,08-11 03:30,摩雷伦斯,艾华卡,2,1,1.93,3.20,4.12,https://www.okooo.com/soccer/match/1307768/history/
25110,1281044,瑞典超,08-10 20:00,索尔纳,佐加顿斯,0,0,2.46,3.07,2.91,https://www.okooo.com/soccer/match/1281044/history/
25110,1281051,瑞典超,08-10 20:00,代格福什,赫根,0,0,3.01,3.45,2.20,https://www.okooo.com/soccer/match/1281051/history/
25110,1281049,瑞典超,08-10 22:30,北雪平,哈马比,0,2,4.81,4.26,1.58,https://www.okooo.com/soccer/match/1281049/history/
25110,1281047,瑞典超,08-10 22:30,厄斯特什,布鲁马波卡纳,1,1,2.69,3.56,2.35,https://www.okooo.com/soccer/match/1281047/history/
25110,1282102,挪超,08-10 23:00,布莱尼,KFUM奥斯陆,0,0,3.03,3.03,2.39,https://www.okooo.com/soccer/match/1282102/history/
25110,1282104,挪超,08-10 23:00,海于格松,萨普斯,3,2,4.92,4.42,1.54,https://www.okooo.com/soccer/match/1282104/history/
25110,1282107,挪超,08-11 01:15,桑纳菲尤尔,维京,1,2,2.50,3.78,2.43,https://www.okooo.com/soccer/match/1282107/history/
