期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24171,1260215,英超,11-03 22:00,热刺,维拉,4,1,1.91,3.99,3.54,https://www.okooo.com/soccer/match/1260215/history/
24171,1260212,英超,11-04 00:30,曼联,切尔西,1,1,2.61,3.57,2.54,https://www.okooo.com/soccer/match/1260212/history/
24171,1269385,德甲,11-03 22:30,弗赖堡,美因茨,0,0,1.75,3.74,4.51,https://www.okooo.com/soccer/match/1269385/history/
24171,1269387,德甲,11-04 00:30,门兴,不来梅,4,1,2.20,3.70,2.99,https://www.okooo.com/soccer/match/1269387/history/
24171,1269036,意甲,11-03 22:00,都灵,佛罗伦萨,0,1,3.60,3.17,2.16,https://www.okooo.com/soccer/match/1269036/history/
24171,1269030,意甲,11-04 01:00,维罗纳,罗马,3,2,4.69,3.50,1.79,https://www.okooo.com/soccer/match/1269030/history/
24171,1269031,意甲,11-04 03:45,国际米兰,威尼斯,1,0,1.17,7.52,14.01,https://www.okooo.com/soccer/match/1269031/history/
24171,1259856,西甲,11-03 23:15,巴萨,西班牙人,3,1,1.13,8.95,16.75,https://www.okooo.com/soccer/match/1259856/history/
24171,1259855,西甲,11-04 01:30,塞维利亚,皇家社会,0,2,3.29,3.11,2.31,https://www.okooo.com/soccer/match/1259855/history/
24171,1259847,西甲,11-04 04:00,毕尔巴鄂,贝蒂斯,1,1,1.85,3.50,4.27,https://www.okooo.com/soccer/match/1259847/history/
24171,1263098,法甲,11-03 22:00,图卢兹,兰斯,1,0,1.88,3.53,4.08,https://www.okooo.com/soccer/match/1263098/history/
24171,1263097,法甲,11-04 00:00,欧塞尔,雷恩,4,0,3.35,3.57,2.08,https://www.okooo.com/soccer/match/1263097/history/
24171,1263100,法甲,11-04 00:00,勒阿弗尔,蒙彼利埃,1,0,2.20,3.37,3.24,https://www.okooo.com/soccer/match/1263100/history/
24171,1263101,法甲,11-04 03:45,南特,马赛,1,2,3.49,3.39,2.10,https://www.okooo.com/soccer/match/1263101/history/
