期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
26009,1317781,英联杯,01-15 04:00,切尔西,阿森纳,2,3,3.99,3.52,1.92,https://www.okooo.com/soccer/match/1317781/history/
26009,1299929,德甲,01-15 01:30,沃尔夫斯堡,圣保利,2,1,1.85,3.52,4.34,https://www.okooo.com/soccer/match/1299929/history/
26009,1299932,德甲,01-15 03:30,科隆,拜仁,1,3,9.90,6.87,1.24,https://www.okooo.com/soccer/match/1299932/history/
26009,1299931,德甲,01-15 03:30,霍芬海姆,门兴,5,1,1.92,3.82,3.67,https://www.okooo.com/soccer/match/1299931/history/
26009,1299927,德甲,01-15 03:30,莱比锡,弗赖堡,2,0,1.71,3.90,4.63,https://www.okooo.com/soccer/match/1299927/history/
26009,1299930,德甲,01-16 03:30,奥格斯堡,柏林联合,1,1,2.61,3.15,2.82,https://www.okooo.com/soccer/match/1299930/history/
26009,1314634,意甲,01-15 01:30,那不勒斯,帕尔马,0,0,1.30,5.21,10.65,https://www.okooo.com/soccer/match/1314634/history/
26009,1314633,意甲,01-15 03:45,国际米兰,莱切,1,0,1.16,7.51,16.87,https://www.okooo.com/soccer/match/1314633/history/
26009,1314635,意甲,01-16 01:30,维罗纳,博洛尼亚,2,3,3.73,3.10,2.15,https://www.okooo.com/soccer/match/1314635/history/
26009,1314632,意甲,01-16 03:45,科莫,AC米兰,1,3,3.05,3.16,2.43,https://www.okooo.com/soccer/match/1314632/history/
26009,1319441,国王杯,01-15 04:00,阿拉维斯,巴列卡诺,2,0,2.50,2.96,3.00,https://www.okooo.com/soccer/match/1319441/history/
26009,1319440,国王杯,01-15 04:00,贝蒂斯,埃尔切,2,1,1.58,4.01,5.31,https://www.okooo.com/soccer/match/1319440/history/
26009,1317463,荷兰杯,01-15 04:00,阿尔克马,阿贾克斯,6,0,1.89,3.80,3.43,https://www.okooo.com/soccer/match/1317463/history/
26009,1317783,荷兰杯,01-16 04:00,鹿特丹,福伦丹,1,2,1.40,4.87,6.10,https://www.okooo.com/soccer/match/1317783/history/
