期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25152,1296198,英超,10-25 22:00,切尔西,桑德兰,1,2,1.42,4.63,7.29,https://www.okooo.com/soccer/match/1296198/history/
25152,1295822,英超,10-25 22:00,纽卡斯尔,富勒姆,2,1,1.59,4.04,5.52,https://www.okooo.com/soccer/match/1295822/history/
25152,1296201,英超,10-26 00:30,曼联,布莱顿,4,2,1.99,3.82,3.43,https://www.okooo.com/soccer/match/1296201/history/
25152,1296197,英超,10-26 03:00,布伦特,利物浦,3,2,4.00,3.98,1.81,https://www.okooo.com/soccer/match/1296197/history/
25152,1299850,德甲,10-25 21:30,奥格斯堡,莱比锡,0,6,3.24,3.82,2.04,https://www.okooo.com/soccer/match/1299850/history/
25152,1299845,德甲,10-25 21:30,法兰克福,圣保利,2,0,1.65,4.24,4.60,https://www.okooo.com/soccer/match/1299845/history/
25152,1299852,德甲,10-25 21:30,汉堡,沃尔夫斯堡,0,1,2.19,3.64,3.06,https://www.okooo.com/soccer/match/1299852/history/
25152,1299849,德甲,10-25 21:45,门兴,拜仁,0,3,9.98,6.86,1.23,https://www.okooo.com/soccer/match/1299849/history/
25152,1299846,德甲,10-26 00:30,多特蒙德,科隆,1,0,1.38,5.14,7.24,https://www.okooo.com/soccer/match/1299846/history/
25152,1292641,意甲,10-26 00:00,那不勒斯,国际米兰,3,1,3.42,3.16,2.24,https://www.okooo.com/soccer/match/1292641/history/
25152,1292635,意甲,10-26 02:45,克雷莫纳,亚特兰大,1,1,6.57,4.52,1.46,https://www.okooo.com/soccer/match/1292635/history/
25152,1302649,西甲,10-25 22:15,西班牙人,埃尔切,1,0,1.97,3.32,4.01,https://www.okooo.com/soccer/match/1302649/history/
25152,1302641,西甲,10-26 00:30,毕尔巴鄂,赫塔费,0,1,1.62,3.50,6.40,https://www.okooo.com/soccer/match/1302641/history/
25152,1302644,西甲,10-26 03:00,巴伦西亚,比利亚雷,0,2,3.54,3.49,2.04,https://www.okooo.com/soccer/match/1302644/history/
