期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23135,1226010,德甲,10-22 21:30,科隆,门兴,3,1,2.39,3.63,2.77,https://www.okooo.com/soccer/match/1226010/history/
23135,1226012,德甲,10-22 23:30,海登海姆,奥格斯堡,2,5,2.32,3.50,2.95,https://www.okooo.com/soccer/match/1226012/history/
23135,1227878,意甲,10-22 21:00,萨勒尼塔纳,卡利亚里,2,2,2.32,3.20,3.20,https://www.okooo.com/soccer/match/1227878/history/
23135,1227873,意甲,10-22 21:00,博洛尼亚,弗洛西诺内,2,1,1.73,3.78,4.69,https://www.okooo.com/soccer/match/1227873/history/
23135,1227872,意甲,10-23 00:00,亚特兰大,热那亚,2,0,1.52,4.20,6.31,https://www.okooo.com/soccer/match/1227872/history/
23135,1227876,意甲,10-23 02:45,AC米兰,尤文,0,1,2.13,3.24,3.61,https://www.okooo.com/soccer/match/1227876/history/
23135,1219091,西甲,10-22 22:15,赫罗纳,阿尔梅里亚,5,2,1.39,5.00,7.43,https://www.okooo.com/soccer/match/1219091/history/
23135,1219099,西甲,10-23 00:30,比利亚雷,阿拉维斯,1,1,1.99,3.40,3.91,https://www.okooo.com/soccer/match/1219099/history/
23135,1219092,西甲,10-23 03:00,巴萨,毕尔巴鄂,1,0,1.81,3.78,4.27,https://www.okooo.com/soccer/match/1219092/history/
23135,1225285,法甲,10-22 21:00,里尔,布雷斯特,1,0,1.83,3.53,4.40,https://www.okooo.com/soccer/match/1225285/history/
23135,1225282,法甲,10-22 21:00,图卢兹,兰斯,1,1,2.67,3.39,2.59,https://www.okooo.com/soccer/match/1225282/history/
23135,1225288,法甲,10-22 21:00,南特,蒙彼利埃,2,0,2.98,3.51,2.29,https://www.okooo.com/soccer/match/1225288/history/
23135,1225284,法甲,10-22 23:05,摩纳哥,梅斯,2,1,1.31,5.76,8.61,https://www.okooo.com/soccer/match/1225284/history/
23135,1225286,法甲,10-23 02:45,里昂,克莱蒙,1,2,1.87,3.63,4.10,https://www.okooo.com/soccer/match/1225286/history/
