期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25043,1267498,世亚预,03-20 17:10,澳大利亚,印度尼西亚,5,1,1.53,3.92,5.69,https://www.okooo.com/soccer/match/1267498/history/
25043,1267497,世亚预,03-20 18:35,日本,巴林,2,0,1.10,8.23,19.65,https://www.okooo.com/soccer/match/1267497/history/
25043,1267494,世亚预,03-20 19:00,韩国,阿曼,1,1,1.18,6.12,13.25,https://www.okooo.com/soccer/match/1267494/history/
25043,1267493,世亚预,03-21 00:00,乌兹别克斯坦,吉尔吉斯斯坦,1,0,1.19,6.01,12.57,https://www.okooo.com/soccer/match/1267493/history/
25043,1267499,世亚预,03-21 02:15,沙特,中国,1,0,1.39,4.35,7.29,https://www.okooo.com/soccer/match/1267499/history/
25043,1289867,欧国联,03-21 01:00,土耳其,匈牙利,3,1,1.74,3.63,4.76,https://www.okooo.com/soccer/match/1289867/history/
25043,1289871,欧国联,03-21 03:45,奥地利,塞尔维亚,1,1,1.68,3.67,5.23,https://www.okooo.com/soccer/match/1289871/history/
25043,1289861,欧国联,03-21 03:45,保加利亚,爱尔兰,1,2,3.44,2.87,2.35,https://www.okooo.com/soccer/match/1289861/history/
25043,1289879,欧国联,03-21 03:45,克罗地亚,法国,2,0,4.18,3.36,1.93,https://www.okooo.com/soccer/match/1289879/history/
25043,1289877,欧国联,03-21 03:45,丹麦,葡萄牙,1,0,3.45,3.26,2.17,https://www.okooo.com/soccer/match/1289877/history/
25043,1289874,欧国联,03-21 03:45,希腊,苏格兰,0,1,1.92,3.30,4.21,https://www.okooo.com/soccer/match/1289874/history/
25043,1289881,欧国联,03-21 03:45,意大利,德国,1,2,2.72,3.12,2.72,https://www.okooo.com/soccer/match/1289881/history/
25043,1289876,欧国联,03-21 03:45,荷兰,西班牙,2,2,3.12,3.37,2.27,https://www.okooo.com/soccer/match/1289876/history/
25043,1289865,欧国联,03-21 03:45,斯洛伐克,斯洛文尼亚,0,0,2.10,3.05,3.85,https://www.okooo.com/soccer/match/1289865/history/
