期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23174,1216664,英超,12-30 20:30,卢顿,切尔西,2,3,5.39,4.40,1.55,https://www.okooo.com/soccer/match/1216664/history/
23174,1216661,英超,12-30 23:00,水晶宫,布伦特,3,1,2.10,3.22,3.68,https://www.okooo.com/soccer/match/1216661/history/
23174,1216660,英超,12-30 23:00,维拉,伯恩利,3,2,1.38,5.07,7.34,https://www.okooo.com/soccer/match/1216660/history/
23174,1216665,英超,12-30 23:00,曼城,谢菲联,2,0,1.07,11.84,28.38,https://www.okooo.com/soccer/match/1216665/history/
23174,1216669,英超,12-30 23:00,狼队,埃弗顿,3,0,2.84,3.22,2.54,https://www.okooo.com/soccer/match/1216669/history/
23174,1216666,英超,12-31 01:30,诺丁汉森林,曼联,2,1,3.19,3.58,2.15,https://www.okooo.com/soccer/match/1216666/history/
23174,1227964,意甲,12-30 01:30,佛罗伦萨,都灵,1,0,2.13,3.10,3.71,https://www.okooo.com/soccer/match/1227964/history/
23174,1227970,意甲,12-30 01:30,那不勒斯,蒙扎,0,0,1.56,4.18,5.62,https://www.okooo.com/soccer/match/1227970/history/
23174,1227968,意甲,12-30 03:45,拉齐奥,弗洛西诺内,3,1,1.58,3.95,5.77,https://www.okooo.com/soccer/match/1227968/history/
23174,1227965,意甲,12-30 03:45,热那亚,国际米兰,1,1,5.94,3.64,1.62,https://www.okooo.com/soccer/match/1227965/history/
23174,1227962,意甲,12-30 19:30,亚特兰大,莱切,1,0,1.36,4.86,8.29,https://www.okooo.com/soccer/match/1227962/history/
23174,1227971,意甲,12-30 22:00,乌迪内斯,博洛尼亚,3,0,3.46,3.02,2.26,https://www.okooo.com/soccer/match/1227971/history/
23174,1227969,意甲,12-31 01:00,AC米兰,萨索洛,1,0,1.49,4.71,5.64,https://www.okooo.com/soccer/match/1227969/history/
23174,1227967,意甲,12-31 03:45,尤文,罗马,1,0,2.12,2.95,4.03,https://www.okooo.com/soccer/match/1227967/history/
