期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23095,1232630,欧协联,08-03 23:00,叶里温凤凰,卡尔马,2,1,2.23,3.17,3.09,https://www.okooo.com/soccer/match/1232630/history/
23095,1231767,欧协联,08-04 00:00,班南特斯,法鲁尔,2,3,2.57,3.20,2.60,https://www.okooo.com/soccer/match/1231767/history/
23095,1232623,欧协联,08-04 00:00,第比利斯迪纳摩,哈姆伦,0,1,1.51,4.02,5.67,https://www.okooo.com/soccer/match/1232623/history/
23095,1232626,欧协联,08-04 01:00,罗森博格,十字军,1,1,1.21,6.07,10.52,https://www.okooo.com/soccer/match/1232626/history/
23095,1232632,欧协联,08-04 01:30,尼德科恩,中日德兰,2,0,6.63,4.56,1.40,https://www.okooo.com/soccer/match/1232632/history/
23095,1218737,欧协联,08-04 02:00,哈马比,特温特,1,0,3.77,3.57,1.85,https://www.okooo.com/soccer/match/1218737/history/
23095,1232636,欧协联,08-04 02:00,日利纳,根特,2,5,5.28,4.50,1.49,https://www.okooo.com/soccer/match/1232636/history/
23095,1233123,欧协联,08-04 02:15,希伯尼安,埃斯卡尔德斯国际,6,1,1.20,6.49,11.11,https://www.okooo.com/soccer/match/1233123/history/
23095,1218736,欧协联,08-04 02:30,博拉奇,奥地利维也纳,1,2,4.28,3.71,1.71,https://www.okooo.com/soccer/match/1218736/history/
23095,1232633,欧协联,08-04 02:30,马里博尔,迪弗当日,3,3,1.37,4.56,7.22,https://www.okooo.com/soccer/match/1232633/history/
23095,1218724,欧协联,08-04 02:45,卢塞恩,佐加顿斯,1,1,2.01,3.59,3.22,https://www.okooo.com/soccer/match/1218724/history/
23095,1232649,欧协联,08-04 02:45,邓多克,KA阿克雷里,2,2,1.65,3.94,4.38,https://www.okooo.com/soccer/match/1232649/history/
23095,1232628,欧协联,08-04 03:00,沙姆洛克流浪,费伦茨,0,2,3.83,3.67,1.81,https://www.okooo.com/soccer/match/1232628/history/
23095,1218740,欧协联,08-04 03:15,吉马良斯,采列,0,1,1.53,4.07,5.43,https://www.okooo.com/soccer/match/1218740/history/
