期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23142,1216577,英超,11-05 22:00,诺丁汉森林,维拉,2,0,3.81,3.71,1.91,https://www.okooo.com/soccer/match/1216577/history/
23142,1216574,英超,11-06 00:30,卢顿,利物浦,1,1,12.73,7.41,1.19,https://www.okooo.com/soccer/match/1216574/history/
23142,1226026,德甲,11-05 22:30,沃尔夫斯堡,不来梅,2,2,1.69,4.23,4.29,https://www.okooo.com/soccer/match/1226026/history/
23142,1226030,德甲,11-06 00:30,海登海姆,斯图加特,2,0,5.26,4.23,1.58,https://www.okooo.com/soccer/match/1226030/history/
23142,1227899,意甲,11-05 22:00,卡利亚里,热那亚,2,1,2.67,3.00,2.85,https://www.okooo.com/soccer/match/1227899/history/
23142,1227894,意甲,11-06 01:00,罗马,莱切,2,1,1.53,3.88,6.68,https://www.okooo.com/soccer/match/1227894/history/
23142,1227900,意甲,11-06 03:45,佛罗伦萨,尤文,0,1,2.83,3.11,2.61,https://www.okooo.com/soccer/match/1227900/history/
23142,1219119,西甲,11-05 23:15,巴伦西亚,格拉纳达,1,0,1.60,4.07,5.31,https://www.okooo.com/soccer/match/1219119/history/
23142,1219113,西甲,11-06 01:30,比利亚雷,毕尔巴鄂,2,3,3.55,3.74,1.97,https://www.okooo.com/soccer/match/1219113/history/
23142,1219118,西甲,11-06 04:00,皇马,巴列卡诺,0,0,1.21,6.59,12.86,https://www.okooo.com/soccer/match/1219118/history/
23142,1225307,法甲,11-05 22:00,南特,兰斯,0,1,2.81,3.26,2.52,https://www.okooo.com/soccer/match/1225307/history/
23142,1225301,法甲,11-05 22:00,图卢兹,勒阿弗尔,1,2,2.01,3.34,3.82,https://www.okooo.com/soccer/match/1225301/history/
23142,1225304,法甲,11-06 00:05,摩纳哥,布雷斯特,2,0,1.75,3.89,4.36,https://www.okooo.com/soccer/match/1225304/history/
23142,1225306,法甲,11-06 03:45,尼斯,雷恩,2,0,2.08,3.27,3.67,https://www.okooo.com/soccer/match/1225306/history/
