期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23138,1216560,英超,10-28 22:00,伯恩茅斯,伯恩利,2,1,2.14,3.53,3.29,https://www.okooo.com/soccer/match/1216560/history/
23138,1216561,英超,10-28 22:00,阿森纳,谢菲联,5,0,1.12,9.31,20.48,https://www.okooo.com/soccer/match/1216561/history/
23138,1216569,英超,10-29 00:30,狼队,纽卡斯尔,2,2,4.09,3.78,1.84,https://www.okooo.com/soccer/match/1216569/history/
23138,1226018,德甲,10-28 21:30,门兴,海登海姆,2,1,1.69,4.22,4.38,https://www.okooo.com/soccer/match/1226018/history/
23138,1226014,德甲,10-28 21:30,拜仁,达姆施塔特,8,0,1.06,13.56,25.98,https://www.okooo.com/soccer/match/1226014/history/
23138,1226021,德甲,10-28 21:30,奥格斯堡,沃尔夫斯堡,3,2,2.52,3.54,2.66,https://www.okooo.com/soccer/match/1226021/history/
23138,1226022,德甲,10-28 21:30,斯图加特,霍芬海姆,2,3,1.67,4.22,4.59,https://www.okooo.com/soccer/match/1226022/history/
23138,1226019,德甲,10-28 21:30,不来梅,柏林联合,2,0,2.80,3.38,2.47,https://www.okooo.com/soccer/match/1226019/history/
23138,1226015,德甲,10-29 00:30,莱比锡,科隆,6,0,1.46,4.68,6.42,https://www.okooo.com/soccer/match/1226015/history/
23138,1227888,意甲,10-29 00:00,莱切,都灵,0,1,2.73,2.91,2.89,https://www.okooo.com/soccer/match/1227888/history/
23138,1227886,意甲,10-29 02:45,尤文,维罗纳,1,0,1.36,4.83,8.76,https://www.okooo.com/soccer/match/1227886/history/
23138,1219102,西甲,10-28 22:15,巴萨,皇马,1,2,2.53,3.50,2.68,https://www.okooo.com/soccer/match/1219102/history/
23138,1225294,法甲,10-28 23:00,兰斯,洛里昂,1,0,1.70,3.94,4.63,https://www.okooo.com/soccer/match/1225294/history/
23138,1225295,法甲,10-29 03:00,朗斯,南特,4,0,1.59,4.14,5.38,https://www.okooo.com/soccer/match/1225295/history/
