期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24131,1274911,欧冠,08-28 03:00,加拉塔萨雷,年轻人,0,1,1.32,5.56,7.62,https://www.okooo.com/soccer/match/1274911/history/
24131,1275281,欧冠,08-28 03:00,萨尔茨堡,基辅迪纳摩,1,1,1.61,4.35,4.65,https://www.okooo.com/soccer/match/1275281/history/
24131,1275282,欧冠,08-28 03:00,布斯巴达,马尔默,2,0,1.88,3.67,3.83,https://www.okooo.com/soccer/match/1275282/history/
24131,1275278,欧冠,08-29 03:00,贝尔格莱德红星,博德闪耀,2,0,1.99,3.78,3.34,https://www.okooo.com/soccer/match/1275278/history/
24131,1275285,欧冠,08-29 03:00,布拉格斯拉维亚,里尔,2,1,2.38,3.28,2.93,https://www.okooo.com/soccer/match/1275285/history/
24131,1275286,欧冠,08-29 03:00,布拉迪斯拉发,中日德兰,3,2,2.94,3.36,2.33,https://www.okooo.com/soccer/match/1275286/history/
24131,1275492,欧协联,08-29 00:00,根特,贝尔格莱德游击,1,0,1.49,4.30,5.71,https://www.okooo.com/soccer/match/1275492/history/
24131,1259760,西甲,08-28 01:00,马洛卡,塞维利亚,0,0,2.29,3.15,3.29,https://www.okooo.com/soccer/match/1259760/history/
24131,1259762,西甲,08-28 03:30,巴列卡诺,巴萨,1,2,5.14,3.94,1.64,https://www.okooo.com/soccer/match/1259762/history/
24131,1259757,西甲,08-29 01:00,毕尔巴鄂,巴伦西亚,1,0,1.70,3.64,5.11,https://www.okooo.com/soccer/match/1259757/history/
24131,1259765,西甲,08-29 01:00,巴拉多利德,莱加内斯,0,0,2.18,2.97,3.80,https://www.okooo.com/soccer/match/1259765/history/
24131,1259766,西甲,08-29 03:30,马竞,西班牙人,0,0,1.26,5.58,12.15,https://www.okooo.com/soccer/match/1259766/history/
24131,1259764,西甲,08-29 03:30,皇家社会,阿拉维斯,1,2,1.59,3.71,6.32,https://www.okooo.com/soccer/match/1259764/history/
24131,1244211,美职,08-29 07:30,费城联合,哥伦布机员,0,1,2.31,3.57,2.75,https://www.okooo.com/soccer/match/1244211/history/
