期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24113,1268905,奥运男足,07-30 21:00,多米尼加国奥,乌兹别克斯坦国奥,1,1,3.48,3.95,1.90,https://www.okooo.com/soccer/match/1268905/history/
24113,1268658,奥运男足,07-30 21:00,西班牙国奥,埃及国奥,1,2,1.84,3.20,4.64,https://www.okooo.com/soccer/match/1268658/history/
24113,1268657,奥运男足,07-30 23:00,摩洛哥国奥,伊拉克国奥,3,0,1.49,4.63,5.41,https://www.okooo.com/soccer/match/1268657/history/
24113,1268899,奥运男足,07-30 23:00,乌克兰国奥,阿根廷国奥,0,2,5.07,4.05,1.60,https://www.okooo.com/soccer/match/1268899/history/
24113,1268654,奥运男足,07-31 01:00,法国国奥,新西兰国奥,3,0,1.45,4.39,6.70,https://www.okooo.com/soccer/match/1268654/history/
24113,1268896,奥运男足,07-31 01:00,美国国奥,几内亚国奥,3,0,1.48,4.54,5.77,https://www.okooo.com/soccer/match/1268896/history/
24113,1268901,奥运男足,07-31 03:00,以色列国奥,日本国奥,0,1,2.75,3.49,2.38,https://www.okooo.com/soccer/match/1268901/history/
24113,1268697,奥运男足,07-31 03:00,巴拉圭国奥,马里国奥,1,0,2.00,3.65,3.37,https://www.okooo.com/soccer/match/1268697/history/
24113,1272192,欧冠,07-31 00:00,卡拉巴,红色小鬼,5,0,1.16,7.14,13.30,https://www.okooo.com/soccer/match/1272192/history/
24113,1260966,欧冠,07-31 01:00,费内巴切,卢加诺,2,1,1.27,5.61,8.80,https://www.okooo.com/soccer/match/1260966/history/
24113,1272428,欧冠,07-31 01:00,彼得堡,希腊人竞技,1,1,2.54,3.09,2.79,https://www.okooo.com/soccer/match/1272428/history/
24113,1272187,欧冠,07-31 01:00,布斯巴达,沙姆洛克流浪,4,2,1.18,6.86,12.41,https://www.okooo.com/soccer/match/1272187/history/
24113,1272190,欧冠,07-31 02:00,新圣徒,费伦茨,1,2,4.70,4.23,1.60,https://www.okooo.com/soccer/match/1272190/history/
24113,1272434,欧冠,07-31 02:45,克拉克斯维克,马尔默,3,2,6.77,4.94,1.37,https://www.okooo.com/soccer/match/1272434/history/
