期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23041,1198446,欧预赛,03-26 01:00,白俄罗斯,瑞士,0,5,14.11,6.04,1.21,https://www.okooo.com/soccer/match/1198446/history/
23041,1198335,欧预赛,03-26 03:45,克罗地亚,威尔士,1,1,1.41,4.36,8.67,https://www.okooo.com/soccer/match/1198335/history/
23041,1198275,欧预赛,03-26 03:45,西班牙,挪威,3,0,1.39,4.63,8.11,https://www.okooo.com/soccer/match/1198275/history/
23041,1198416,欧预赛,03-26 21:00,哈萨克斯坦,丹麦,3,2,15.95,6.08,1.20,https://www.okooo.com/soccer/match/1198416/history/
23041,1198479,欧预赛,03-27 00:00,列支敦士登,冰岛,0,7,22.79,8.40,1.11,https://www.okooo.com/soccer/match/1198479/history/
23041,1198419,欧预赛,03-27 00:00,斯洛文尼亚,圣马力诺,2,0,1.01,22.83,72.37,https://www.okooo.com/soccer/match/1198419/history/
23041,1198316,欧预赛,03-27 00:00,英格兰,乌克兰,2,0,1.31,5.24,9.68,https://www.okooo.com/soccer/match/1198316/history/
23041,1198478,欧预赛,03-27 02:45,斯洛伐克,波黑,2,0,2.23,3.13,3.41,https://www.okooo.com/soccer/match/1198478/history/
23041,1198477,欧预赛,03-27 02:45,卢森堡,葡萄牙,0,6,18.35,7.31,1.15,https://www.okooo.com/soccer/match/1198477/history/
23041,1198417,欧预赛,03-27 02:45,北爱尔兰,芬兰,0,1,2.54,2.91,3.08,https://www.okooo.com/soccer/match/1198417/history/
23041,1171146,荷乙,03-26 20:30,威廉二世,马斯特里,2,0,1.25,5.69,8.76,https://www.okooo.com/soccer/match/1171146/history/
23041,1171145,荷乙,03-26 20:30,特尔斯达,奥斯,1,0,1.62,3.79,4.93,https://www.okooo.com/soccer/match/1171145/history/
23041,1171144,荷乙,03-26 20:30,赫拉克勒斯,登博思,3,2,1.11,8.56,16.24,https://www.okooo.com/soccer/match/1171144/history/
23041,1171143,荷乙,03-26 20:30,多德勒支,海尔蒙特,0,0,2.81,3.23,2.37,https://www.okooo.com/soccer/match/1171143/history/
