期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23145,1219560,英冠,11-11 04:00,布莱克本,普雷斯顿,1,2,1.99,3.52,3.48,https://www.okooo.com/soccer/match/1219560/history/
23145,1226039,德甲,11-11 03:30,门兴,沃尔夫斯堡,4,0,2.31,3.77,2.76,https://www.okooo.com/soccer/match/1226039/history/
23145,1226356,德乙,11-11 01:30,沙尔克,艾禾斯堡,1,2,1.96,3.78,3.31,https://www.okooo.com/soccer/match/1226356/history/
23145,1226358,德乙,11-11 01:30,圣保利,汉诺威,0,0,1.62,3.91,4.94,https://www.okooo.com/soccer/match/1226358/history/
23145,1227910,意甲,11-11 01:30,萨索洛,萨勒尼塔纳,2,2,1.71,3.95,4.50,https://www.okooo.com/soccer/match/1227910/history/
23145,1227903,意甲,11-11 03:45,热那亚,维罗纳,1,0,1.84,3.24,4.84,https://www.okooo.com/soccer/match/1227903/history/
23145,1219121,西甲,11-11 04:00,毕尔巴鄂,塞尔塔,4,3,1.65,3.98,4.96,https://www.okooo.com/soccer/match/1219121/history/
23145,1225315,法甲,11-11 04:00,蒙彼利埃,尼斯,0,0,3.49,3.29,2.13,https://www.okooo.com/soccer/match/1225315/history/
23145,1224507,荷甲,11-11 03:00,福图纳,赫拉克勒斯,4,1,1.67,3.85,4.68,https://www.okooo.com/soccer/match/1224507/history/
23145,1224851,荷乙,11-11 03:00,奥斯,马斯特里,0,1,2.47,3.47,2.54,https://www.okooo.com/soccer/match/1224851/history/
23145,1224847,荷乙,11-11 03:00,特尔斯达,格拉夫夏普,1,2,3.20,3.65,2.00,https://www.okooo.com/soccer/match/1224847/history/
23145,1224845,荷乙,11-11 03:00,埃因FC,芬洛,0,2,2.14,3.55,2.95,https://www.okooo.com/soccer/match/1224845/history/
23145,1224848,荷乙,11-11 03:00,埃门,登博思,1,0,1.40,4.57,6.48,https://www.okooo.com/soccer/match/1224848/history/
23145,1224850,荷乙,11-11 03:00,威廉二世,乌德青年队,2,1,1.32,5.06,7.76,https://www.okooo.com/soccer/match/1224850/history/
