期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23092,1210799,女足世界杯,07-28 19:00,中国女足,海地女足,1,0,1.59,3.84,5.52,https://www.okooo.com/soccer/match/1210799/history/
23092,1199205,女足世界杯,07-29 15:30,瑞典女足,意大利女足,5,0,1.82,3.29,4.60,https://www.okooo.com/soccer/match/1199205/history/
23092,1199200,女足世界杯,07-29 18:00,法国女足,巴西女足,2,1,2.51,3.14,2.84,https://www.okooo.com/soccer/match/1199200/history/
23092,1210862,女足世界杯,07-29 20:30,巴拿马女足,牙买加女足,0,1,6.10,3.84,1.55,https://www.okooo.com/soccer/match/1210862/history/
23092,1226248,德乙,07-29 02:30,汉堡,沙尔克,5,3,2.37,3.65,2.66,https://www.okooo.com/soccer/match/1226248/history/
23092,1226255,德乙,07-29 19:00,奥斯纳,卡尔斯鲁厄,2,3,3.01,3.62,2.15,https://www.okooo.com/soccer/match/1226255/history/
23092,1226250,德乙,07-29 19:00,凯泽斯劳滕,圣保利,1,2,3.03,3.09,2.39,https://www.okooo.com/soccer/match/1226250/history/
23092,1226256,德乙,07-29 19:00,韦恩,马格德堡,1,1,2.92,3.60,2.20,https://www.okooo.com/soccer/match/1226256/history/
23092,1226249,德乙,07-30 02:30,杜塞尔多夫,柏林赫塔,1,0,2.10,3.54,3.18,https://www.okooo.com/soccer/match/1226249/history/
23092,1200460,瑞典超,07-29 21:00,赫根,埃尔夫斯堡,3,1,2.26,3.77,2.72,https://www.okooo.com/soccer/match/1200460/history/
23092,1200464,瑞典超,07-29 23:30,代格福什,布鲁马波卡纳,2,0,2.79,3.53,2.30,https://www.okooo.com/soccer/match/1200464/history/
23092,1200461,瑞典超,07-30 02:00,哈尔姆斯塔德,瓦尔贝里,0,5,2.00,3.31,3.65,https://www.okooo.com/soccer/match/1200461/history/
23092,1201911,挪超,07-29 21:30,瓦勒伦加,桑纳菲尤尔,2,3,1.48,4.48,5.64,https://www.okooo.com/soccer/match/1201911/history/
23092,1201910,挪超,07-30 00:00,斯塔贝克,莫尔德,0,1,3.84,3.51,1.89,https://www.okooo.com/soccer/match/1201910/history/
