期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25085,1267515,世亚预,06-05 19:10,澳大利亚,日本,1,0,2.61,2.98,2.75,https://www.okooo.com/soccer/match/1267515/history/
25085,1267517,世亚预,06-05 21:45,印度尼西亚,中国,1,0,1.71,3.85,4.16,https://www.okooo.com/soccer/match/1267517/history/
25085,1267516,世亚预,06-06 00:00,巴林,沙特,0,2,4.12,2.99,1.98,https://www.okooo.com/soccer/match/1267516/history/
25085,1267513,世亚预,06-06 00:00,阿曼,约旦,0,3,3.14,2.90,2.38,https://www.okooo.com/soccer/match/1267513/history/
25085,1267510,世亚预,06-06 00:00,阿联酋,乌兹别克斯坦,0,0,2.75,2.99,2.60,https://www.okooo.com/soccer/match/1267510/history/
25085,1267512,世亚预,06-06 02:15,伊拉克,韩国,0,2,3.65,3.10,2.06,https://www.okooo.com/soccer/match/1267512/history/
25085,1291845,世南美预,06-06 07:00,厄瓜多尔,巴西,0,0,3.95,2.94,2.14,https://www.okooo.com/soccer/match/1291845/history/
25085,1291846,世南美预,06-06 07:00,巴拉圭,乌拉圭,2,0,2.76,2.62,3.14,https://www.okooo.com/soccer/match/1291846/history/
25085,1291847,世南美预,06-06 09:00,智利,阿根廷,0,1,5.06,3.32,1.78,https://www.okooo.com/soccer/match/1291847/history/
25085,1280867,世欧预,06-07 02:45,捷克,黑山,2,0,1.30,5.19,9.95,https://www.okooo.com/soccer/match/1280867/history/
25085,1280788,世欧预,06-07 02:45,挪威,意大利,3,0,2.66,3.30,2.63,https://www.okooo.com/soccer/match/1280788/history/
25085,1280807,世欧预,06-07 02:45,北马其顿,比利时,1,1,8.64,4.74,1.36,https://www.okooo.com/soccer/match/1280807/history/
25085,1289885,欧国联,06-05 03:10,德国,葡萄牙,1,2,1.88,3.74,3.89,https://www.okooo.com/soccer/match/1289885/history/
25085,1289884,欧国联,06-06 03:00,西班牙,法国,5,4,2.44,3.22,2.98,https://www.okooo.com/soccer/match/1289884/history/
