期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25047,1264773,英冠,03-29 04:00,谢菲联,考文垂,3,1,2.08,3.41,3.39,https://www.okooo.com/soccer/match/1264773/history/
25047,1269542,德甲,03-29 03:30,勒沃库森,波鸿,3,1,1.22,6.66,11.91,https://www.okooo.com/soccer/match/1269542/history/
25047,1271921,德乙,03-29 01:30,汉堡,艾禾斯堡,0,0,1.78,3.89,3.94,https://www.okooo.com/soccer/match/1271921/history/
25047,1271927,德乙,03-29 01:30,乌尔姆,达姆施塔特,2,1,3.08,3.29,2.25,https://www.okooo.com/soccer/match/1271927/history/
25047,1263567,法乙,03-29 03:00,克莱蒙,亚眠,1,1,1.93,3.29,3.91,https://www.okooo.com/soccer/match/1263567/history/
25047,1273864,法乙,03-29 03:00,梅斯,特鲁瓦,2,1,1.66,3.48,5.31,https://www.okooo.com/soccer/match/1273864/history/
25047,1263570,法乙,03-29 03:00,波城,阿纳西,1,0,2.06,3.26,3.49,https://www.okooo.com/soccer/match/1263570/history/
25047,1263572,法乙,03-29 03:00,圣旺红星,罗德兹,1,1,2.62,3.33,2.53,https://www.okooo.com/soccer/match/1263572/history/
25047,1261578,荷乙,03-29 03:00,坎布尔,格拉夫夏普,3,2,1.57,4.12,4.92,https://www.okooo.com/soccer/match/1261578/history/
25047,1261576,荷乙,03-29 03:00,埃因FC,海尔蒙特,2,2,2.33,3.37,2.78,https://www.okooo.com/soccer/match/1261576/history/
25047,1261577,荷乙,03-29 03:00,马斯特里,埃门,1,2,3.50,3.64,1.91,https://www.okooo.com/soccer/match/1261577/history/
25047,1261575,荷乙,03-29 03:00,SBV精英,乌德青年队,3,0,1.16,7.22,11.89,https://www.okooo.com/soccer/match/1261575/history/
25047,1261579,荷乙,03-29 03:00,特尔斯达,维迪斯,1,0,1.56,4.21,4.85,https://www.okooo.com/soccer/match/1261579/history/
25047,1289405,葡超,03-29 04:15,吉维森特,本菲卡,0,3,8.82,5.04,1.32,https://www.okooo.com/soccer/match/1289405/history/
