期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25191,1295899,英超,12-22 00:30,维拉,曼联,2,1,2.02,3.66,3.52,https://www.okooo.com/soccer/match/1295899/history/
25191,1299908,德甲,12-21 22:30,美因茨,圣保利,0,0,1.98,3.34,3.98,https://www.okooo.com/soccer/match/1299908/history/
25191,1299913,德甲,12-22 00:30,海登海姆,拜仁,0,4,13.95,8.38,1.16,https://www.okooo.com/soccer/match/1299913/history/
25191,1292722,意甲,12-21 22:00,萨索洛,都灵,0,1,2.35,3.08,3.28,https://www.okooo.com/soccer/match/1292722/history/
25191,1292716,意甲,12-22 01:00,佛罗伦萨,乌迪内斯,5,1,2.09,3.22,3.75,https://www.okooo.com/soccer/match/1292716/history/
25191,1292717,意甲,12-22 03:45,热那亚,亚特兰大,0,1,3.83,3.23,2.06,https://www.okooo.com/soccer/match/1292717/history/
25191,1302717,西甲,12-21 21:00,赫罗纳,马竞,0,3,4.83,3.80,1.71,https://www.okooo.com/soccer/match/1302717/history/
25191,1302718,西甲,12-21 23:15,比利亚雷,巴萨,0,2,3.92,4.38,1.75,https://www.okooo.com/soccer/match/1302718/history/
25191,1302713,西甲,12-22 01:30,埃尔切,巴列卡诺,4,0,2.48,2.96,3.17,https://www.okooo.com/soccer/match/1302713/history/
25191,1302712,西甲,12-22 04:00,贝蒂斯,赫塔费,4,0,1.75,3.32,5.48,https://www.okooo.com/soccer/match/1302712/history/
25191,1315822,法国杯,12-21 21:45,欧塞尔,摩纳哥,1,2,6.51,4.72,1.40,https://www.okooo.com/soccer/match/1315822/history/
25191,1315820,法国杯,12-21 21:45,尼斯,圣埃蒂安,2,1,2.03,3.62,3.14,https://www.okooo.com/soccer/match/1315820/history/
25191,1315816,法国杯,12-21 21:45,斯特拉斯,敦刻尔克,2,1,1.38,4.44,7.23,https://www.okooo.com/soccer/match/1315816/history/
25191,1315807,法国杯,12-22 00:30,勒阿弗尔,亚眠,0,2,1.38,4.50,7.10,https://www.okooo.com/soccer/match/1315807/history/
