期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
26019,1312557,欧冠,01-29 04:00,阿森纳,阿拉木图凯拉特,3,2,1.04,17.27,42.92,https://www.okooo.com/soccer/match/1312557/history/
26019,1312554,欧冠,01-29 04:00,马竞,博德闪耀,1,2,1.27,6.61,8.63,https://www.okooo.com/soccer/match/1312554/history/
26019,1312542,欧冠,01-29 04:00,本菲卡,皇马,4,2,4.16,4.16,1.75,https://www.okooo.com/soccer/match/1312542/history/
26019,1312555,欧冠,01-29 04:00,毕尔巴鄂,里斯本,2,3,2.79,3.35,2.52,https://www.okooo.com/soccer/match/1312555/history/
26019,1312552,欧冠,01-29 04:00,多特蒙德,国际米兰,0,2,2.86,3.48,2.39,https://www.okooo.com/soccer/match/1312552/history/
26019,1312550,欧冠,01-29 04:00,法兰克福,热刺,0,2,4.77,4.05,1.68,https://www.okooo.com/soccer/match/1312550/history/
26019,1312553,欧冠,01-29 04:00,勒沃库森,比利亚雷,3,0,1.66,4.09,4.78,https://www.okooo.com/soccer/match/1312553/history/
26019,1312548,欧冠,01-29 04:00,利物浦,卡拉巴,6,0,1.10,11.20,20.19,https://www.okooo.com/soccer/match/1312548/history/
26019,1312547,欧冠,01-29 04:00,曼城,加拉塔萨雷,2,0,1.22,7.34,10.28,https://www.okooo.com/soccer/match/1312547/history/
26019,1312556,欧冠,01-29 04:00,摩纳哥,尤文,0,0,3.83,3.51,1.97,https://www.okooo.com/soccer/match/1312556/history/
26019,1312541,欧冠,01-29 04:00,那不勒斯,切尔西,2,3,3.44,3.52,2.09,https://www.okooo.com/soccer/match/1312541/history/
26019,1312545,欧冠,01-29 04:00,巴黎圣曼,纽卡斯尔,1,1,1.55,4.77,5.06,https://www.okooo.com/soccer/match/1312545/history/
26019,1312544,欧冠,01-29 04:00,埃因霍温,拜仁,1,2,4.77,4.57,1.60,https://www.okooo.com/soccer/match/1312544/history/
26019,1312549,欧冠,01-29 04:00,巴萨,哥本哈根,4,1,1.11,10.68,18.17,https://www.okooo.com/soccer/match/1312549/history/
