期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25003,1260311,英超,01-05 22:00,富勒姆,伊普斯,2,2,1.54,4.17,5.89,https://www.okooo.com/soccer/match/1260311/history/
25003,1260312,英超,01-06 00:30,利物浦,曼联,2,2,1.35,5.34,7.77,https://www.okooo.com/soccer/match/1260312/history/
25003,1260316,英超,01-07 04:00,狼队,诺丁汉森林,0,3,3.80,3.43,2.00,https://www.okooo.com/soccer/match/1260316/history/
25003,1269113,意甲,01-05 22:00,莱切,热那亚,0,0,2.87,2.93,2.72,https://www.okooo.com/soccer/match/1269113/history/
25003,1269116,意甲,01-06 01:00,都灵,帕尔马,0,0,1.75,3.55,4.89,https://www.okooo.com/soccer/match/1269116/history/
25003,1269115,意甲,01-06 03:45,罗马,拉齐奥,2,0,2.51,3.04,3.04,https://www.okooo.com/soccer/match/1269115/history/
25003,1263153,法甲,01-05 22:00,朗斯,图卢兹,0,1,1.98,3.44,3.80,https://www.okooo.com/soccer/match/1263153/history/
25003,1263155,法甲,01-05 22:00,昂热,布雷斯特,2,0,3.31,3.16,2.28,https://www.okooo.com/soccer/match/1263155/history/
25003,1263158,法甲,01-05 22:00,斯特拉斯,欧塞尔,3,1,1.81,3.80,4.14,https://www.okooo.com/soccer/match/1263158/history/
25003,1263157,法甲,01-06 03:45,马赛,勒阿弗尔,5,1,1.30,5.33,10.24,https://www.okooo.com/soccer/match/1263157/history/
25003,1270194,葡超,01-05 23:30,圣克拉拉,法伦斯,0,0,1.65,3.31,6.06,https://www.okooo.com/soccer/match/1270194/history/
25003,1270197,葡超,01-06 02:00,卡萨皮亚,法马利康,1,1,2.08,3.09,3.75,https://www.okooo.com/soccer/match/1270197/history/
25003,1270199,葡超,01-06 04:30,阿马多拉,埃斯托里,2,4,2.32,2.98,3.27,https://www.okooo.com/soccer/match/1270199/history/
25003,1270198,葡超,01-07 04:15,吉维森特,里奥阿维,1,1,2.12,3.13,3.58,https://www.okooo.com/soccer/match/1270198/history/
