期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24016,1245875,足总杯,01-27 23:00,谢菲联,布莱顿,2,5,4.99,4.15,1.60,https://www.okooo.com/soccer/match/1245875/history/
24016,1245871,足总杯,01-27 23:00,利兹联,普利茅斯,1,1,1.24,6.47,9.89,https://www.okooo.com/soccer/match/1245871/history/
24016,1246846,足总杯,01-27 23:00,莱切城,伯明翰,3,0,1.75,3.79,4.27,https://www.okooo.com/soccer/match/1246846/history/
24016,1246859,足总杯,01-27 23:00,埃弗顿,卢顿,1,2,1.48,4.35,6.17,https://www.okooo.com/soccer/match/1246859/history/
24016,1245866,足总杯,01-28 03:00,富勒姆,纽卡斯尔,0,2,3.25,3.64,2.07,https://www.okooo.com/soccer/match/1245866/history/
24016,1226110,德甲,01-27 22:30,不来梅,弗赖堡,3,1,2.36,3.42,2.90,https://www.okooo.com/soccer/match/1226110/history/
24016,1226108,德甲,01-27 22:30,沃尔夫斯堡,科隆,1,1,1.70,3.85,4.70,https://www.okooo.com/soccer/match/1226108/history/
24016,1226112,德甲,01-27 22:30,斯图加特,莱比锡,5,2,2.52,3.64,2.59,https://www.okooo.com/soccer/match/1226112/history/
24016,1226111,德甲,01-27 22:30,奥格斯堡,拜仁,2,3,8.08,5.97,1.30,https://www.okooo.com/soccer/match/1226111/history/
24016,1226109,德甲,01-27 22:30,霍芬海姆,海登海姆,1,1,1.69,4.20,4.35,https://www.okooo.com/soccer/match/1226109/history/
24016,1226106,德甲,01-28 01:30,勒沃库森,门兴,0,0,1.21,7.05,10.98,https://www.okooo.com/soccer/match/1226106/history/
24016,1228002,意甲,01-27 22:00,亚特兰大,乌迪内斯,2,0,1.48,4.44,6.32,https://www.okooo.com/soccer/match/1228002/history/
24016,1228007,意甲,01-28 01:00,尤文,恩波利,1,1,1.26,5.44,11.97,https://www.okooo.com/soccer/match/1228007/history/
24016,1228009,意甲,01-28 03:45,AC米兰,博洛尼亚,2,2,1.71,3.60,5.10,https://www.okooo.com/soccer/match/1228009/history/
