期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24041,1226172,德甲,03-16 03:30,科隆,莱比锡,1,5,6.25,4.66,1.46,https://www.okooo.com/soccer/match/1226172/history/
24041,1226481,德乙,03-16 01:30,奥斯纳,杜塞尔多夫,0,4,3.28,3.66,2.00,https://www.okooo.com/soccer/match/1226481/history/
24041,1226475,德乙,03-16 01:30,帕德博恩,不伦瑞克,1,2,1.86,3.64,3.78,https://www.okooo.com/soccer/match/1226475/history/
24041,1228073,意甲,03-16 03:45,恩波利,博洛尼亚,0,1,3.90,3.18,2.04,https://www.okooo.com/soccer/match/1228073/history/
24041,1219280,西甲,03-16 04:00,皇家社会,加的斯,2,0,1.42,4.11,8.99,https://www.okooo.com/soccer/match/1219280/history/
24041,1225435,法甲,03-16 04:00,图卢兹,里昂,2,3,2.73,3.23,2.60,https://www.okooo.com/soccer/match/1225435/history/
24041,1224637,荷甲,03-16 03:00,赫拉克勒斯,前进之鹰,2,0,2.95,3.56,2.21,https://www.okooo.com/soccer/match/1224637/history/
24041,1225008,荷乙,03-16 03:00,布雷达,芬洛,1,0,1.72,3.73,4.17,https://www.okooo.com/soccer/match/1225008/history/
24041,1225012,荷乙,03-16 03:00,奥斯,海尔蒙特,1,0,2.83,3.40,2.26,https://www.okooo.com/soccer/match/1225012/history/
24041,1225009,荷乙,03-16 03:00,特尔斯达,海牙,3,1,3.74,3.67,1.83,https://www.okooo.com/soccer/match/1225009/history/
24041,1225004,荷乙,03-16 03:00,登博思,威廉二世,1,4,4.95,3.86,1.59,https://www.okooo.com/soccer/match/1225004/history/
24041,1225010,荷乙,03-16 03:00,格罗宁根,格拉夫夏普,4,2,1.50,4.23,5.47,https://www.okooo.com/soccer/match/1225010/history/
24041,1225005,荷乙,03-16 03:00,多德勒支,埃因FC,0,0,1.58,4.13,4.72,https://www.okooo.com/soccer/match/1225005/history/
24041,1228716,葡超,03-16 04:15,埃斯托里,波尔蒂芒斯,1,0,1.64,3.88,4.90,https://www.okooo.com/soccer/match/1228716/history/
