期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25155,1314096,英联杯,10-30 03:45,阿森纳,布莱顿,2,0,1.69,3.89,4.68,https://www.okooo.com/soccer/match/1314096/history/
25155,1314100,英联杯,10-30 03:45,利物浦,水晶宫,0,3,3.00,3.70,2.45,https://www.okooo.com/soccer/match/1314100/history/
25155,1314101,英联杯,10-30 03:45,狼队,切尔西,3,4,3.83,3.63,1.89,https://www.okooo.com/soccer/match/1314101/history/
25155,1314098,英联杯,10-30 04:00,纽卡斯尔,热刺,2,0,1.79,3.80,4.07,https://www.okooo.com/soccer/match/1314098/history/
25155,1312824,德国杯,10-30 01:00,美因茨,斯图加特,0,2,2.75,3.51,2.33,https://www.okooo.com/soccer/match/1312824/history/
25155,1312826,德国杯,10-30 03:45,科隆,拜仁,1,4,10.22,6.98,1.20,https://www.okooo.com/soccer/match/1312826/history/
25155,1292651,意甲,10-30 01:30,尤文,乌迪内斯,3,1,1.44,4.44,7.26,https://www.okooo.com/soccer/match/1292651/history/
25155,1292654,意甲,10-30 01:30,罗马,帕尔马,2,1,1.46,4.12,7.72,https://www.okooo.com/soccer/match/1292654/history/
25155,1292648,意甲,10-30 01:30,科莫,维罗纳,3,1,1.57,3.75,6.42,https://www.okooo.com/soccer/match/1292648/history/
25155,1292646,意甲,10-30 03:45,博洛尼亚,都灵,0,0,1.78,3.40,4.95,https://www.okooo.com/soccer/match/1292646/history/
25155,1292649,意甲,10-30 03:45,热那亚,克雷莫纳,0,2,1.76,3.43,5.06,https://www.okooo.com/soccer/match/1292649/history/
25155,1292650,意甲,10-30 03:45,国际米兰,佛罗伦萨,3,0,1.36,5.06,8.05,https://www.okooo.com/soccer/match/1292650/history/
25155,1301322,法甲,10-30 02:00,洛里昂,巴黎圣曼,1,1,9.86,6.20,1.25,https://www.okooo.com/soccer/match/1301322/history/
25155,1301325,法甲,10-30 04:05,巴黎FC,里昂,3,3,2.68,3.45,2.51,https://www.okooo.com/soccer/match/1301325/history/
